Date,AAPL,MSFT,SPY,aapl_ret,msft_ret,spy_ret
06-04-2020,63.36118317,156.6517487,243.4702454,0.083640047,0.07173199,0.065006641
07-04-2020,62.62730408,154.9645996,243.7184601,-0.011650071,-0.010828479,0.001018967
08-04-2020,64.23022461,156.5190735,251.899765,0.025272538,0.009981177,0.033017543
09-04-2020,64.69372559,156.5285492,255.7329254,0.007190332,6.05E-05,0.015102389
13-04-2020,65.96350098,156.8792572,253.3981323,0.019437354,0.002238031,-0.009171742
14-04-2020,69.2948761,164.6421967,260.871521,0.049269392,0.048298167,0.029066132
15-04-2020,68.66239929,162.9171143,255.3284454,-0.009169234,-0.010533044,-0.021477292
16-04-2020,69.20796204,167.8080139,256.5602722,0.007914182,0.029578981,0.004812879
17-04-2020,68.26892853,169.2866669,263.491333,-0.013661178,0.00877298,0.026656859
20-04-2020,66.85187531,165.9312439,258.8491211,-0.020975381,-0.020020023,-0.017775128
21-04-2020,64.78546906,159.0688019,250.9897461,-0.03139802,-0.042236684,-0.030833262
22-04-2020,66.65148926,164.4715424,256.5602722,0.028396056,0.033400736,0.02195153
23-04-2020,66.39321899,162.4810944,256.5419312,-0.003882463,-0.012175908,-7.15E-05
24-04-2020,68.30996704,165.447876,260.1177063,0.028460759,0.018094544,0.013842119
27-04-2020,68.35823059,164.973999,263.8681946,0.000706288,-0.002868317,0.01431547
28-04-2020,67.25018311,160.9550323,262.6547852,-0.016342233,-0.024662856,-0.004609149
29-04-2020,69.45902252,168.1776733,269.5307617,0.032317233,0.043895976,0.025841961
30-04-2020,70.92434692,169.8648682,267.0212097,0.020876798,0.009982228,-0.009354435
01-05-2020,69.78252411,165.4668121,259.9523315,-0.016230165,-0.026232584,-0.026829819
04-05-2020,70.76986694,169.5141602,260.669342,0.014049694,0.024165821,0.002754441
05-05-2020,71.83203125,171.3340302,263.0777283,0.014897192,0.01067858,0.009196818
06-05-2020,72.57313538,173.0212097,261.294281,0.010264323,0.009799142,-0.006802248
07-05-2020,73.32390594,174.0259399,264.4473572,0.010291877,0.005790182,0.011994918
08-05-2020,75.06912231,175.0496063,268.8229675,0.023522626,0.00586503,0.016410846
11-05-2020,76.25035858,177.0021973,268.8781433,0.015612798,0.011092748,0.000205229
12-05-2020,75.37896729,172.9927673,263.5189819,-0.01149383,-0.022912361,-0.020132875
13-05-2020,74.46881866,170.3766785,258.8583374,-0.012147791,-0.015238044,-0.017844451
14-05-2020,74.92632294,171.1160431,261.9562378,0.006124774,0.004330199,0.011896506
15-05-2020,74.48336029,173.6088867,263.1604614,-0.005929521,0.014463051,0.004586507
18-05-2020,76.23826599,175.2676086,271.176178,0.023287766,0.009509006,0.030004747
19-05-2020,75.79774475,174.0543671,268.3909607,-0.005794975,-0.006946293,-0.010323987
20-05-2020,77.27185822,176.4685974,272.9503784,0.01926129,0.013775237,0.016845288
21-05-2020,76.69576263,174.3490295,271.0658875,-0.007483369,-0.012083735,-0.006928096
22-05-2020,77.18955231,174.4250183,271.58078,0.006417654,0.000435748,0.001897709
26-05-2020,76.66671753,172.5810852,274.9267578,-0.006796431,-0.01062777,0.0122451
27-05-2020,77.00073242,172.8092194,279.0172729,0.00434725,0.001321023,0.014768963
28-05-2020,77.03462982,172.4195251,278.5025635,0.000440125,-0.002257601,-0.001846426
29-05-2020,76.95957947,174.1779022,279.7435913,-0.000974717,0.010146597,0.004446174
01-06-2020,77.90605164,173.7787018,280.8742676,0.012223293,-0.002294542,0.004033685
02-06-2020,78.266716,175.7557678,283.1999512,0.004618795,0.011312687,0.008246067
03-06-2020,78.69756317,176.1834717,286.968811,0.005489762,0.002430557,0.013220348
04-06-2020,78.01982117,173.8642731,286.2150269,-0.008649279,-0.01325095,-0.002630167
05-06-2020,80.24188232,177.9323578,293.5505676,0.02808269,0.023128511,0.025306545
08-06-2020,80.71632385,179.0349121,297.098877,0.005895231,0.006177361,0.012015087
09-06-2020,83.26519775,180.4036713,294.8834229,0.031089835,0.007616132,-0.007484901
10-06-2020,85.40737915,187.0951538,293.2380066,0.025401836,0.036420373,-0.005595513
11-06-2020,81.30692291,177.0484161,276.3331604,-0.049201338,-0.055194099,-0.059377348
12-06-2020,82.00891113,178.4456787,279.6424866,0.008596748,0.007861001,0.011904713
15-06-2020,83.02309418,179.5862427,282.2530823,0.012290899,0.006371319,0.00929217
16-06-2020,85.22341156,183.98703,287.6858521,0.026157367,0.024209713,0.01906497
17-06-2020,85.10481262,184.6238861,286.4907837,-0.001392593,0.003455442,-0.004162726
18-06-2020,85.13869476,186.6008759,286.6010742,0.000398043,0.010651275,0.000384896
19-06-2020,84.6521759,185.4888,284.9632568,-0.005730817,-0.00597748,-0.005731015
22-06-2020,86.86696625,190.6404724,286.7913208,0.025827012,0.027394808,0.006394598
23-06-2020,88.72113037,191.9141388,288.1116028,0.021120259,0.006658768,0.004593069
24-06-2020,87.1550293,188.0456696,280.762207,-0.017809605,-0.020363222,-0.025839842
25-06-2020,88.31207275,190.421875,283.7721558,0.013188344,0.012557149,0.010663575
26-06-2020,85.59860992,186.6103668,277.0322266,-0.031207779,-0.020219162,-0.024037807
29-06-2020,87.57138062,188.6159668,281.1038513,0.022785196,0.010690183,0.014590338
30-06-2020,88.30239105,193.4349518,284.7046509,0.008312947,0.025228263,0.012728152
01-07-2020,88.13536835,194.5660095,286.6990051,-0.001893277,0.005830196,0.006980572
02-07-2020,88.13536835,196.0487671,288.277832,0,0.007591954,0.005491807
06-07-2020,90.49299622,200.2690277,292.7280579,0.026398549,0.021298161,0.015319338
07-07-2020,90.21222687,197.9402924,289.7088623,-0.003107487,-0.011696169,-0.010367552
08-07-2020,92.31325531,202.2935181,291.9247131,0.023022772,0.021754271,0.007619442
09-07-2020,92.71024323,203.7097778,290.2628479,0.004291223,0.00697662,-0.005709053
10-07-2020,92.87242126,203.0918884,293.226593,0.001747772,-0.003037794,0.010158781
13-07-2020,92.44397736,196.8186951,290.6875305,-0.004623926,-0.031375553,-0.008696753
14-07-2020,93.97377777,198.0353241,294.4545593,0.016412973,0.006162444,0.012875781
15-07-2020,94.62007904,197.7406311,297.1598511,0.006853922,-0.001489191,0.00914552
16-07-2020,93.4557724,193.824646,296.1811829,-0.012381404,-0.020002364,-0.003298842
17-07-2020,93.26696777,192.8360901,297.039856,-0.0020223,-0.00511331,0.002894954
20-07-2020,95.23248291,201.1244049,299.4402771,0.020855089,0.042083092,0.008048664
21-07-2020,93.91811371,198.4155273,300.0773621,-0.013897819,-0.013560192,0.002125326
22-07-2020,94.18195343,201.2669678,301.7854614,0.002805314,0.01426877,0.005676057
23-07-2020,89.89510345,192.5129547,298.1846924,-0.046585113,-0.044468776,-0.012003305
24-07-2020,89.67243958,191.3343506,296.2642822,-0.002480003,-0.006141024,-0.006461166
27-07-2020,91.79768372,193.7581177,298.4247742,0.023423595,0.012588141,0.007265987
28-07-2020,90.28968048,192.018692,296.5318909,-0.016563892,-0.009017844,-0.006363118
29-07-2020,92.02038574,193.9577179,300.1789551,0.018986963,0.010047465,0.012224043
30-07-2020,93.1338501,193.8056488,299.1079102,0.01202757,-0.00078434,-0.003574402
31-07-2020,102.8838882,194.860672,301.4715271,0.099563347,0.005428954,0.007871162
03-08-2020,105.4763336,205.8198547,303.5674133,0.024885548,0.054716494,0.006928131
04-08-2020,106.1807175,202.7307434,304.7399902,0.006655923,-0.015122583,0.003855216
05-08-2020,106.5655823,202.3981018,306.6327209,0.003618067,-0.001642153,0.006191761
06-08-2020,110.2835846,205.6392822,308.6824341,0.034294498,0.015887018,0.006662345
07-08-2020,107.7761841,201.9608459,308.9039917,-0.022998383,-0.01804973,0.000717495
10-08-2020,109.3427124,197.9402924,309.827301,0.014430393,-0.020108415,0.002984527
11-08-2020,106.0908508,193.3113861,307.2698364,-0.03019129,-0.023663143,-0.008288741
12-08-2020,109.6167221,198.8337708,311.553833,0.032694127,0.028166865,0.013845834
13-08-2020,111.5566711,198.368042,310.9906616,0.017542786,-0.00234505,-0.001809257
14-08-2020,111.4572601,198.5580444,310.9998474,-0.000891523,0.000957369,2.95E-05
17-08-2020,111.1662598,199.8697662,311.9878235,-0.002614283,0.006584513,0.003171738
18-08-2020,112.0925827,201.0198822,312.6618347,0.008298244,0.005737834,0.002158046
19-08-2020,112.2332306,199.800293,311.3599548,0.001253961,-0.006085487,-0.004172552
20-08-2020,114.7236328,204.4499359,312.3294373,0.021946921,0.023004801,0.003108866
21-08-2020,120.6356201,202.963562,313.4373779,0.050248555,-0.007296668,0.003541069
24-08-2020,122.0784607,203.6019135,316.6134949,0.01188936,0.003140218,0.010082182
25-08-2020,121.0769501,206.2507172,317.7213135,-0.008237664,0.01292582,0.003492855
26-08-2020,122.7234955,210.7097473,320.9067383,0.013507526,0.021389079,0.00997592
27-08-2020,121.2564011,215.8834534,321.6084595,-0.0120265,0.024257113,0.002184295
28-08-2020,121.0599823,218.1034546,323.6858521,-0.001621177,0.010230818,0.006438612
31-08-2020,125.1653824,214.8829956,322.5132141,0.033349778,-0.014875839,-0.003629344
01-09-2020,130.151062,216.5408783,325.5509033,0.039059869,0.00768567,0.009374725
02-09-2020,127.4545441,220.7140808,330.2596436,-0.020936007,0.019088768,0.01436031
03-09-2020,117.2504044,207.0415344,318.8939514,-0.083447928,-0.063948689,-0.035020537
04-09-2020,117.3280334,204.1354828,316.2903748,0.00066186,-0.014135518,-0.008197908
08-09-2020,109.4324265,193.0926514,307.6483154,-0.069666467,-0.055613772,-0.027703402
09-09-2020,113.7973022,201.3152618,313.7235107,0.039111566,0.041702013,0.019554761
10-09-2020,110.082283,195.6747131,308.2761536,-0.033190701,-0.028418492,-0.017516075
11-09-2020,108.6370392,194.3979797,308.4331055,-0.013215703,-0.006546154,0.000508998
14-09-2020,111.8961487,195.7128601,312.495575,0.029558787,0.006741086,0.013085327
15-09-2020,112.070755,198.9237213,314.0744324,0.001559216,0.016272856,0.005039695
16-09-2020,108.7631378,195.3697815,312.8280029,-0.029957943,-0.018027363,-0.003976476
17-09-2020,107.0268784,193.3308411,310.0765686,-0.016092467,-0.010491154,-0.008834266
18-09-2020,103.6320038,190.9298248,306.5068054,-0.032233804,-0.012496973,-0.011579304
21-09-2020,106.7746964,192.9783173,303.095459,0.029874774,0.010671886,-0.011192157
22-09-2020,108.4527588,197.6279297,306.1823425,0.015593702,0.023808283,0.010133013
23-09-2020,103.9035721,191.1203766,299.0816956,-0.042851398,-0.033482646,-0.02346405
24-09-2020,104.9705505,193.5976563,299.8788452,0.010216562,0.012878595,0.002661778
25-09-2020,108.9086304,198.0090637,304.7270203,0.036829438,0.022530737,0.016037817
28-09-2020,111.5081635,199.5525818,309.7882385,0.023588526,0.007764964,0.016472602
29-09-2020,110.6643066,197.4755096,308.1011963,-0.007596449,-0.010463195,-0.005460674
30-09-2020,112.3326263,200.4005585,310.4371948,0.014962993,0.014703582,0.007553321
01-10-2020,113.2832184,202.4300232,312.4302063,0.008426693,0.010076106,0.006399495
02-10-2020,109.6264191,196.4559479,309.4639282,-0.032812645,-0.02995604,-0.009539568
05-10-2020,113.001915,200.4482269,314.9516602,0.03032637,0.020117771,0.017577631
06-10-2020,109.7622299,196.189209,310.4742432,-0.029088286,-0.021476448,-0.014318222
07-10-2020,111.6245651,199.9241791,315.8786316,0.016824663,0.018858645,0.017257117
08-10-2020,111.5178833,200.6387939,318.6781006,-0.000956177,0.003568056,0.008823442
09-10-2020,113.4578171,205.6218719,321.5239868,0.017246146,0.024532663,0.008890646
12-10-2020,120.664711,210.947937,326.6964722,0.061584604,0.02557245,0.01595937
13-10-2020,117.4638138,212.3390198,324.5643921,-0.026885397,0.006572788,-0.006547569
14-10-2020,117.5511169,210.4334259,322.5250244,0.000742958,-0.009014811,-0.006303223
15-10-2020,117.0855331,209.2901001,322.1264038,-0.003968557,-0.005448008,-0.001236701
16-10-2020,115.4462585,209.2901001,321.9317932,-0.014099593,0,-0.000604326
19-10-2020,112.4975357,204.1069489,317.037323,-0.025873811,-0.025077213,-0.015320196
20-10-2020,113.9816055,204.5166321,318.3072205,0.013105764,0.002005187,0.003997513
21-10-2020,113.3608246,204.6595459,317.7047729,-0.005461211,0.000698544,-0.001894454
22-10-2020,112.2744675,204.7453003,319.4475403,-0.009629393,0.000418922,0.005470503
23-10-2020,111.5857468,206.022049,320.5320129,-0.006153151,0.006216428,0.003389088
26-10-2020,111.5954819,200.1623383,314.6086426,8.72E-05,-0.028854468,-0.018652694
27-10-2020,113.0989151,203.1826935,313.5241089,0.013382226,0.014976813,-0.003453202
28-10-2020,107.8610535,193.1117096,302.808136,-0.047418934,-0.050836715,-0.034776869
29-10-2020,111.8573685,195.0553894,305.8857117,0.036380707,0.010014739,0.010112151
30-10-2020,105.5913544,192.9116516,302.6969299,-0.057648067,-0.011051246,-0.010479467
02-11-2020,105.5040054,192.778244,306.0896912,-0.000827579,-0.000691787,0.011146094
03-11-2020,107.1238861,196.6846771,311.493927,0.015237061,0.020061289,0.017501675
04-11-2020,111.4984818,206.1744843,318.4555054,0.040024996,0.047120999,0.022102923
05-11-2020,115.4559784,212.7487488,324.6663818,0.034878343,0.031389065,0.019315373
06-11-2020,115.3248062,213.1584015,324.5922852,-0.001136769,0.001923672,-0.00022825
09-11-2020,113.0219879,208.0800629,328.6708984,-0.020170166,-0.024112635,0.012487054
10-11-2020,112.6819153,201.0484619,328.1889343,-0.003013442,-0.03437694,-0.00146748
11-11-2020,116.1021118,206.3269043,330.6268616,0.029901137,0.025915842,0.007400971
12-11-2020,115.8300323,205.2693176,327.4194946,-0.0023462,-0.005138964,-0.009748226
13-11-2020,115.878624,206.2887573,331.9524841,0.000419421,0.00495406,0.013749632
16-11-2020,116.8891525,206.9748688,336.0960693,0.008682773,0.003320457,0.012405201
17-11-2020,116.0049438,204.3356171,334.2884521,-0.007593262,-0.012833555,-0.00539279
18-11-2020,114.6834946,201.6416779,330.2652893,-0.011456696,-0.013271573,-0.012108011
19-11-2020,115.2761917,202.9217529,331.6558228,0.005154803,0.006328201,0.004201514
20-11-2020,114.0130539,200.9825439,329.3846436,-0.011017966,-0.009602393,-0.006871556
23-11-2020,110.6220245,200.7150726,331.3591919,-0.030193744,-0.001331705,0.005976762
24-11-2020,111.9045944,204.2974091,336.6986389,0.011527467,0.017690467,0.015985325
25-11-2020,112.7401962,204.3069305,336.1795044,0.00743935,4.66E-05,-0.001543027
27-11-2020,113.284317,205.6060944,337.1157837,0.004814715,0.006338751,0.002781187
30-11-2020,115.6745911,204.4980164,335.623291,0.020880262,-0.005403899,-0.00443707
01-12-2020,119.2405319,206.5423126,339.2941895,0.03036173,0.009947019,0.010878173
02-12-2020,119.5903091,205.7398529,340.0079956,0.002929081,-0.003892774,0.002101587
03-12-2020,119.4542847,204.6604156,339.9151917,-0.001138067,-0.005260424,-0.000272983
04-12-2020,118.7838593,204.7750702,342.8445129,-0.00562821,0.000560062,0.008580879
07-12-2020,120.2413406,204.7081604,342.1400452,0.012195362,-0.000326801,-0.002056887
08-12-2020,120.8534546,206.3512573,343.1410828,0.005077798,0.007994492,0.002921541
09-12-2020,118.327179,202.329483,340.0636292,-0.021125202,-0.019682377,-0.009008938
10-12-2020,119.7457809,201.1067505,339.9523926,0.011917512,-0.006061608,-0.000327159
11-12-2020,118.9393234,203.7242279,339.5536499,-0.006757527,0.012931391,-0.001173625
14-12-2020,118.327179,204.6222076,338.0334167,-0.005159985,0.004398134,-0.004487204
15-12-2020,124.2542419,204.5553131,342.6035156,0.048876313,-0.000326971,0.013429091
16-12-2020,124.1861954,209.4750214,343.1410828,-0.000547789,0.023766084,0.001567835
17-12-2020,125.050972,209.6087646,345.0600281,0.006939415,0.000638265,0.005576714
18-12-2020,123.0688248,208.8158417,343.6822205,-0.01597768,-0.003790044,-0.004000944
21-12-2020,124.5943146,212.6369934,342.4533997,0.012319226,0.018133732,-0.003581864
22-12-2020,128.1408234,213.9266968,341.8762207,0.028066866,0.006046963,-0.001686845
23-12-2020,127.2469025,211.1372375,342.1833191,-0.007000529,-0.013125081,0.00089787
24-12-2020,128.228302,212.7898712,343.5145874,0.007682971,0.007796822,0.003882964
28-12-2020,132.8144379,214.9010468,346.4656982,0.035140666,0.009872516,0.008554241
29-12-2020,131.046051,214.1272583,345.804718,-0.013404154,-0.003607172,-0.001909602
30-12-2020,129.9286957,211.7677307,346.2981262,-0.00856299,-0.011080439,0.001425824
31-12-2020,128.9278717,212.4746246,348.0575562,-0.007732691,0.003332503,0.005067817
04-01-2021,125.74086,207.956131,343.3191528,-0.025029991,-0.021495419,-0.013707368
05-01-2021,127.2954559,208.1567535,345.6837158,0.012287686,0.00096427,0.006863752
06-01-2021,123.0105209,202.7593689,347.7503662,-0.034240921,-0.026271517,0.005960643
07-01-2021,127.2080307,208.5292664,352.9170837,0.033553896,0.028059497,0.014748255
08-01-2021,128.3059998,209.7998199,354.9278564,0.008594251,0.00607444,0.005681408
11-01-2021,125.3230515,207.7650909,352.5353699,-0.023523219,-0.009745767,-0.00676359
12-01-2021,125.1481552,205.3195038,352.6097717,-0.001396538,-0.01184075,0.000211025
13-01-2021,127.1788864,206.6664734,353.5593872,0.016096373,0.006538933,0.002689486
14-01-2021,125.2550354,203.4949188,352.321228,-0.015242708,-0.015465219,-0.00350813
15-01-2021,123.5351868,203.1414642,349.7518616,-0.013825913,-0.001738431,-0.007319403
19-01-2021,124.2056503,206.7620544,352.4980774,0.005412633,0.017666032,0.007821232
20-01-2021,128.2865601,214.3087921,357.3762512,0.03232785,0.035849292,0.013743984
21-01-2021,132.9893341,214.9106293,357.7020569,0.036002418,0.002804335,0.000911245
22-01-2021,135.1269836,215.8467865,356.4360352,0.015946025,0.00434657,-0.003545597
25-01-2021,138.8678284,219.2666931,357.8417664,0.02730765,0.015719931,0.003936096
26-01-2021,139.1009979,221.9414978,357.2832031,0.001677667,0.012125058,-0.001562142
27-01-2021,138.0322113,222.4859772,348.5509949,-0.0077132,0.002450252,-0.024744207
28-01-2021,133.2030945,228.2463837,351.548584,-0.035612083,0.0255616,0.008563374
29-01-2021,128.2185822,221.5880432,344.5107422,-0.038138509,-0.029605679,-0.020222649
01-02-2021,130.3367462,228.9342041,350.2453003,0.016384976,0.032614647,0.016508495
02-02-2021,131.1626129,228.8004913,355.1978149,0.006316417,-0.000584237,0.014041092
03-02-2021,130.1424103,232.1343994,355.4771423,-0.007808559,0.014466105,0.00078609
04-02-2021,133.4945831,231.1886597,359.517334,0.025431586,-0.004082426,0.011301443
05-02-2021,133.0810394,231.370163,360.9324036,-0.00310264,0.000784779,0.0039283
08-02-2021,133.2269897,231.6280975,363.539032,0.001096101,0.001114192,0.007195976
09-02-2021,132.351181,232.8700104,363.2969971,-0.006595511,0.005347345,-0.000665996
10-02-2021,131.747879,231.9624176,363.1386719,-0.004568763,-0.003905037,-0.000435896
11-02-2021,131.494873,233.5577545,363.7251587,-0.001922226,0.006854024,0.001613746
12-02-2021,131.7284088,234.0354614,365.5219116,0.001774432,0.002043259,0.004927703
16-02-2021,129.6070557,232.8031158,365.2054138,-0.016235069,-0.005279549,-0.000866254
17-02-2021,127.3202515,233.8180389,365.2891235,-0.017801647,0.004350102,0.000229186
18-02-2021,126.2206879,233.4254608,363.734436,-0.008673712,-0.001680401,-0.004265129
19-02-2021,126.3763733,230.7253571,363.0921021,0.001232678,-0.011634728,-0.001767503
22-02-2021,122.6104813,224.5400238,360.2993774,-0.030252032,-0.027174102,-0.007721237
23-02-2021,122.4742355,223.3526764,360.736908,-0.001111826,-0.00530194,0.001213616
24-02-2021,121.9779587,224.5782471,364.7119751,-0.004060323,0.005472155,0.010959027
25-02-2021,117.73526,219.254715,355.9239502,-0.035401817,-0.02399005,-0.024390848
26-02-2021,117.9979858,222.5005493,354.0900574,0.00222901,0.014695434,-0.005165805
01-03-2021,124.3523178,226.866684,362.6731873,0.052451255,0.019432979,0.023950838
02-03-2021,121.7541656,223.9271851,359.8432312,-0.021114834,-0.013041617,-0.007833651
03-03-2021,118.7764435,217.8854828,355.0768127,-0.024760876,-0.027351316,-0.013334328
04-03-2021,116.8983765,217.0907288,350.6828308,-0.01593812,-0.003654245,-0.012451941
05-03-2021,118.1536942,221.7537079,357.1342163,0.01068129,0.021251971,0.018229468
08-03-2021,113.229805,217.7226868,355.3561707,-0.042566844,-0.018345168,-0.004991083
09-03-2021,117.8325653,223.8410492,360.429718,0.039845253,0.027714024,0.014176396
10-03-2021,116.7524338,222.5388184,362.6731873,-0.009208936,-0.005834647,0.006205138
11-03-2021,118.6791687,227.0485992,366.3504028,0.016368048,0.020062537,0.010088142
12-03-2021,117.7741776,225.7272491,366.84375,-0.007654749,-0.00583668,0.001345748
15-03-2021,120.6545563,224.8272095,369.0315247,0.024162514,-0.003995259,0.005946065
16-03-2021,122.1920471,227.6039734,368.56604,0.012662408,0.012275011,-0.001262165
17-03-2021,121.4038391,226.9624176,369.8228149,-0.006471462,-0.002822717,0.003404104
18-03-2021,117.2876282,220.9111328,364.4420776,-0.034493223,-0.027023936,-0.014656383
19-03-2021,116.7621689,220.5568695,363.7676697,-0.004490157,-0.001604933,-0.001852236
22-03-2021,120.070694,225.957077,366.6723633,0.027941564,0.024189483,0.007953312
23-03-2021,119.2435608,227.4794464,363.7863464,-0.006912555,0.006714832,-0.007901971
24-03-2021,116.8594513,225.449646,361.9370117,-0.020196189,-0.008963054,-0.005096539
25-03-2021,117.3460159,222.4622803,363.973175,0.004155029,-0.013339274,0.005609974
26-03-2021,117.9493408,226.4262238,369.8385925,0.005128246,0.017661609,0.015986504
29-03-2021,118.1244736,225.2389832,369.6517639,0.001483712,-0.005257183,-0.00050529
30-03-2021,116.6745682,221.9931183,368.6710815,-0.012350339,-0.014515603,-0.002656515
31-03-2021,118.8640671,225.7464294,370.1654053,0.018591956,0.016765993,0.004045079
01-04-2021,119.691185,232.0467072,374.1628113,0.00693442,0.0275263,0.01074108
05-04-2021,122.5131607,238.4810333,379.5332947,0.023303491,0.027351107,0.014251299
06-04-2021,122.8148346,237.3224487,379.309082,0.002459353,-0.004870023,-0.000590934
07-04-2021,124.4593658,239.2756805,379.7481384,0.013301472,0.008196603,0.001156847
08-04-2021,126.8531952,242.4832611,381.5507507,0.019051191,0.01331632,0.004735632
09-04-2021,129.4221802,244.9727173,384.324646,0.020049301,0.010214165,0.007243756
12-04-2021,127.7095261,245.0301971,384.4647522,-0.013321418,0.00023461,0.000364485
13-04-2021,130.8136902,247.500473,385.604248,0.024015741,0.010031037,0.002959466
14-04-2021,128.4782867,244.7238007,384.2872925,-0.018014184,-0.011282263,-0.003421149
15-04-2021,130.8818817,248.4675446,388.4154968,0.018535335,0.015182001,0.010685204
16-04-2021,130.5509796,249.6548157,389.7137451,-0.002531451,0.004766995,0.003336848
19-04-2021,131.212677,247.7398682,387.7990112,0.005055697,-0.007699949,-0.00492529
20-04-2021,129.5292206,247.2802734,384.9597778,-0.012912998,-0.001856874,-0.007348337
21-04-2021,129.9087219,249.5016479,388.6023254,0.002925567,0.008943117,0.009417665
22-04-2021,128.3906708,246.236618,385.0531311,-0.011754333,-0.013172585,-0.009175193
23-04-2021,130.706665,250.0474091,389.2280884,0.017877883,0.015357601,0.01078419
26-04-2021,131.0959015,250.4303894,390.0406799,0.002973514,0.001530459,0.002085524
27-04-2021,130.7747803,250.8325348,389.956543,-0.002452519,0.001604529,-0.000215736
28-04-2021,129.9865265,243.7375336,389.8445129,-0.006045806,-0.02869356,-0.00028733
29-04-2021,129.8892212,241.7747498,392.328949,-0.00074886,-0.008085458,0.006352669
30-04-2021,127.923584,241.4587555,389.7510681,-0.015248857,-0.001307833,-0.006592395
03-05-2021,128.9745178,241.15242,390.5916443,0.008181763,-0.001269492,0.002154378
04-05-2021,124.4107285,237.2554016,388.1820679,-0.03602643,-0.016291977,-0.00618815
05-05-2021,124.6539993,235.9915314,388.3034363,0.001953475,-0.005341284,0.00031261
06-05-2021,126.2499008,239.1129456,391.4043274,0.012721389,0.013140096,0.007954025
07-05-2021,126.9224625,241.7268829,394.2528687,0.005313086,0.01087249,0.007251391
10-05-2021,123.6472626,236.6713409,390.3488464,-0.026143513,-0.021136074,-0.009951685
11-05-2021,122.7310104,235.761734,386.8650818,-0.007437802,-0.003850738,-0.008964811
12-05-2021,119.6702881,228.8390961,378.6460266,-0.025254691,-0.029802574,-0.021474204
13-05-2021,121.8147507,232.6977692,383.1945496,0.017761092,0.016721364,0.011941021
14-05-2021,124.232132,237.6000824,389.0786133,0.019650394,0.020848451,0.015238591
17-05-2021,123.0819321,234.7563324,388.088562,-0.0093016,-0.012040841,-0.002547848
18-05-2021,121.6977768,232.745636,384.7449646,-0.011309516,-0.008601927,-0.008652881
19-05-2021,121.5418091,233.3214417,383.7362671,-0.001282421,0.002470915,-0.002625173
20-05-2021,124.0956573,236.5460663,387.8643494,0.020794387,0.013725892,0.010700151
21-05-2021,122.2631302,235.2888794,387.5468445,-0.014877171,-0.005328939,-0.000818933
24-05-2021,123.8909683,240.6727295,391.4976501,0.013226364,0.022624008,0.010142783
25-05-2021,123.696022,241.5748291,390.6291199,-0.00157477,0.003741235,-0.002220946
26-05-2021,123.6472626,241.3541412,391.4043274,-0.000394265,-0.000913956,0.001982544
27-05-2021,122.1169205,239.2619934,391.6096802,-0.012453905,-0.008706162,0.000524519
28-05-2021,121.4638367,239.6171112,392.3102417,-0.005362372,0.001483121,0.00178733
01-06-2021,121.1421585,237.4289703,391.9645691,-0.002651859,-0.009173773,-0.000881509
02-06-2021,121.9024734,237.3330078,392.5810852,0.006256607,-0.000404255,0.001571652
03-06-2021,120.4208527,235.8070984,391.1240845,-0.012228614,-0.00645016,-0.003718241
04-06-2021,122.7115097,240.6823273,394.7011719,0.018843438,0.020463829,0.00910409
07-06-2021,122.7212601,243.5806274,394.3182678,7.95E-05,0.011970086,-0.000970582
08-06-2021,123.5400543,242.390625,394.4023743,0.006649824,-0.004897429,0.000213273
09-06-2021,123.9202118,243.3695068,393.8139648,0.003072475,0.004030315,-0.001493016
10-06-2021,122.9259644,246.8723145,395.6444702,-0.008055647,0.014290365,0.004637378
11-06-2021,124.1346436,247.4962311,396.2983398,0.009784553,0.002524096,0.001651305
14-06-2021,127.1856079,249.4156036,397.1856384,0.024280687,0.007725242,0.002236463
15-06-2021,126.3668137,247.9472198,396.4570618,-0.006458602,-0.005904696,-0.001836032
16-06-2021,126.863945,247.0067291,394.2434387,0.003926316,-0.003800321,-0.005599159
17-06-2021,128.4625549,250.3848572,394.1127625,0.012522247,0.013583583,-0.000331516
18-06-2021,127.1661453,248.9741211,388.7961426,-0.010142998,-0.005650203,-0.013581916
21-06-2021,128.959671,252.0451508,394.36203,0.014005265,0.012259282,0.014214194
22-06-2021,130.597229,254.8090363,396.4703369,0.012618272,0.010906146,0.005331881
23-06-2021,130.3243256,254.5787354,395.9924622,-0.002091843,-0.000904226,-0.00120605
24-06-2021,130.041626,255.9415131,398.3350525,-0.002171557,0.005338793,0.005898315
25-06-2021,129.7492371,254.3388062,399.75,-0.002250957,-0.006281693,0.00354586
28-06-2021,131.3770599,257.8896484,400.5558472,0.012467866,0.013864513,0.002013849
29-06-2021,132.8879242,260.4616699,400.7714233,0.011434589,0.009923936,0.000538048
30-06-2021,133.5020447,259.9818115,401.1087646,0.004610696,-0.001844037,0.000841376
01-07-2021,133.804184,260.6536865,403.3294373,0.002260624,0.002580982,0.005521066
02-07-2021,136.4262695,266.4598389,406.412323,0.019406901,0.022030879,0.007614528
06-07-2021,138.4342651,266.4693604,405.6720886,0.014611274,3.57E-05,-0.001823048
07-07-2021,140.9198914,268.6479187,407.1057434,0.01779599,0.008142403,0.003527794
08-07-2021,139.6234741,266.2389832,403.7886963,-0.009242254,-0.009007331,-0.008181251
