Date,AAPL_RESID,MSFT_RESID,SPY_RESID
30-01-2019,0.063547253,0.027421449,0.014690557
31-01-2019,0.012310301,-0.014588618,0.011024147
01-02-2019,-0.003716305,-0.021141991,-0.001846203
04-02-2019,0.031116211,0.026281835,0.008262612
05-02-2019,0.01861599,0.016513887,0.00277348
06-02-2019,-0.000459476,-0.011563695,-0.000646022
07-02-2019,-0.018783993,-0.008405978,-0.011084756
08-02-2019,0.000584656,0.002652923,0.000385072
11-02-2019,-0.006548433,-0.005024455,0.000362651
12-02-2019,0.006762838,0.013425003,0.012105047
13-02-2019,-0.005496318,9.96E-05,0.003882292
14-02-2019,0.003057388,0.000153158,-0.002916087
15-02-2019,-0.00367663,0.011167492,0.009834163
19-02-2019,0.002962428,0.001035845,0.00283215
20-02-2019,0.004517359,-0.006935949,0.000469522
21-02-2019,-0.005203819,0.02009579,-0.003310098
22-02-2019,0.008839676,0.015487076,0.005039741
25-02-2019,0.008092222,0.006758128,0.001408099
26-02-2019,-0.000855385,0.00684501,-0.000948354
27-02-2019,0.00273783,-0.000317696,-0.001808895
28-02-2019,-0.010240282,-0.002666811,-0.001338772
01-03-2019,0.009143835,0.00385392,0.004398114
04-03-2019,0.004590463,-0.003134994,-0.002494321
05-03-2019,-0.002643323,-0.006238023,-0.003321413
06-03-2019,-0.007152424,-0.001362466,-0.006046865
07-03-2019,-0.011735112,-0.013120804,-0.009439141
08-03-2019,0.000195274,-0.001962369,-0.003515469
11-03-2019,0.033523314,0.019608368,0.014801815
12-03-2019,0.010848531,0.008327653,0.003516257
13-03-2019,0.004007104,0.007478789,0.006756984
14-03-2019,0.011309448,0.001660795,-0.001532313
15-03-2019,0.01425718,0.011324228,0.00511375
18-03-2019,0.009158461,0.014567907,0.002561282
19-03-2019,-0.007313925,0.002171274,0.000886535
20-03-2019,0.007482512,-0.001965277,-0.004653786
21-03-2019,0.036687923,0.022581314,0.011390748
22-03-2019,-0.020611373,-0.025010162,-0.019571814
25-03-2019,-0.014135645,0.001377085,-0.002983297
26-03-2019,-0.010323716,0.00123652,0.007257554
27-03-2019,0.008106634,-0.009571428,-0.004485449
28-03-2019,-0.001468309,-0.003113049,0.001186388
29-03-2019,0.006400551,0.009678577,0.007948605
01-04-2019,0.004943497,0.007268286,0.010197044
02-04-2019,0.015431812,0.002726006,0.00174701
03-04-2019,0.005399512,0.005188546,0.000216112
04-04-2019,0.002684467,-0.004123287,0.002304402
05-04-2019,0.005269178,0.002429172,0.005031253
08-04-2019,0.016585607,0.000233435,-0.000401883
09-04-2019,-0.004103314,-0.006503337,-0.004603148
10-04-2019,0.00550921,0.005718886,0.001235058
11-04-2019,-0.009049297,0.001283703,0.000831231
12-04-2019,-0.000776496,0.004019734,0.00511177
15-04-2019,-5.62E-05,0.000514536,-5.73E-05
16-04-2019,0.00015027,-0.002769686,-0.000225909
17-04-2019,0.016948307,0.006704091,-0.003276056
18-04-2019,0.004739094,0.01343559,0.002045696
22-04-2019,0.001554514,0.003531829,-0.000527476
23-04-2019,0.014816479,0.013424928,0.009656091
24-04-2019,-0.001522352,-0.002319602,-0.003236447
25-04-2019,-0.01010578,0.031875992,-0.000536857
26-04-2019,-0.005614387,0.008619978,0.003193737
29-04-2019,0.000811714,0.000301974,0.002435382
30-04-2019,-0.021080756,0.004904188,-0.000979429
01-05-2019,0.045919751,-0.018957921,-0.007354388
02-05-2019,-0.00537291,-0.018395458,-0.00375723
03-05-2019,0.010718786,0.019290152,0.009417085
06-05-2019,-0.015706188,-0.005720427,-0.003542615
07-05-2019,-0.026114548,-0.022523202,-0.018683604
08-05-2019,-0.0046441,-0.003991111,-0.002545686
09-05-2019,-0.00904417,-0.000423703,-0.003444226
10-05-2019,-0.01952443,0.010115167,0.004352007
13-05-2019,-0.059851084,-0.029462316,-0.02573498
14-05-2019,0.010260539,0.006412516,0.006439511
15-05-2019,0.012109037,0.013864625,0.006554643
16-05-2019,-0.007716253,0.023881614,0.009676635
17-05-2019,-0.008123306,-0.006305169,-0.008150247
20-05-2019,-0.030525348,-0.013572679,-0.005647774
21-05-2019,0.015125677,0.001488803,0.005540465
22-05-2019,-0.01994142,0.007250214,0.000102367
23-05-2019,-0.02110298,-0.014185692,-0.016016427
24-05-2019,-0.00561694,-0.000826463,0.002729465
28-05-2019,-0.004489028,-0.002466897,-0.010173631
29-05-2019,-0.00848699,-0.010222098,-0.008118486
30-05-2019,0.004885342,0.00274547,0.002240107
31-05-2019,-0.02013058,-0.015900595,-0.013987057
03-06-2019,-0.011440736,-0.035600632,-0.004203419
04-06-2019,0.033860939,0.022283168,0.021043514
05-06-2019,0.017191568,0.022833601,0.010431994
06-06-2019,0.012404092,0.016716394,0.005087535
07-06-2019,0.027884626,0.028590773,0.01055585
10-06-2019,0.014235071,0.014192665,0.004429995
11-06-2019,0.011514536,-0.003483483,-0.000794103
12-06-2019,-0.002247748,-0.004252791,-0.002085662
13-06-2019,-0.000357537,0.004888093,0.003075042
14-06-2019,-0.007898911,0.000778316,-0.000775909
17-06-2019,0.005045694,0.00175516,-0.000830367
18-06-2019,0.022011288,0.016757652,0.01026486
19-06-2019,-0.002528037,0.005301364,0.002590078
20-06-2019,0.006289471,0.008990505,0.008577635
21-06-2019,-0.002450721,0.000820543,-0.000900094
24-06-2019,-0.001940354,0.005736382,-0.00234656
25-06-2019,-0.016430535,-0.032620607,-0.010507112
26-06-2019,0.020305526,-0.000494646,-0.001882575
27-06-2019,-0.000985263,-0.000285699,0.002547984
28-06-2019,-0.010007856,-0.001843797,0.005842412
01-07-2019,0.016181222,0.009363392,0.007656006
02-07-2019,0.007734444,0.009182749,0.003873456
03-07-2019,0.005566563,0.004812463,0.006315458
05-07-2019,9.06E-05,-0.001520106,-0.000223664
08-07-2019,-0.021760844,-0.002425355,-0.006812899
09-07-2019,0.004691248,-0.004069749,0.000271511
10-07-2019,0.009276691,0.008223106,0.005082796
11-07-2019,-0.008512926,0.004198359,0.001317228
12-07-2019,0.00565506,0.003087708,0.004819643
15-07-2019,0.010033175,-0.000448374,-0.000623608
16-07-2019,-0.004605519,-0.013582517,-0.00322877
17-07-2019,-0.006556372,-0.008877178,-0.008157068
18-07-2019,0.010667505,-0.000652585,0.003081164
19-07-2019,-0.01541352,-0.000140179,-0.005820654
22-07-2019,0.0204707,0.011853456,0.00139167
23-07-2019,0.008218245,0.006833079,0.006880621
24-07-2019,-0.001338731,0.010299263,0.004990475
25-07-2019,-0.009459724,-0.003198655,-0.005728428
26-07-2019,0.004343025,0.007561852,0.006260182
29-07-2019,0.007142143,-0.002412584,-0.002140618
30-07-2019,-0.003932805,-0.005364948,-0.002872397
31-07-2019,0.017798817,-0.031880651,-0.01229416
01-08-2019,-0.020335314,0.009143794,-0.009347048
02-08-2019,-0.024214078,-0.009647669,-0.00933571
05-08-2019,-0.054758698,-0.036497393,-0.030561426
06-08-2019,0.015269716,0.01117051,0.010005458
07-08-2019,0.008248198,0.006905389,0.00323521
08-08-2019,0.020124974,0.023471491,0.017809268
09-08-2019,-0.01039969,-0.005681581,-0.006209269
12-08-2019,-0.000496985,-0.01479554,-0.012380263
13-08-2019,0.038786117,0.017425796,0.011548752
14-08-2019,-0.026545009,-0.027961602,-0.025266204
15-08-2019,-0.010384835,-0.008602038,-0.005026138
16-08-2019,0.02565016,0.017122669,0.018849797
19-08-2019,0.017683518,0.017658606,0.01070426
20-08-2019,-0.001500695,-0.008675341,-0.007997345
21-08-2019,0.011298229,0.010990437,0.008363371
22-08-2019,-0.000470602,-0.007242682,-0.002408777
23-08-2019,-0.047776912,-0.033181648,-0.02373837
26-08-2019,0.015436849,0.008870259,0.004696758
27-08-2019,-0.010448579,0.003700265,0.001080674
28-08-2019,0.003033258,-0.003923234,0.002611298
29-08-2019,0.015238392,0.017602051,0.014501529
30-08-2019,0.000305956,0.000232465,1.94E-05
03-09-2019,-0.017842096,-0.014773563,-0.008504374
04-09-2019,0.017906313,0.009533151,0.012898443
05-09-2019,0.018010892,0.017984989,0.010714398
06-09-2019,0.000372791,-0.006128695,0.003456036
09-09-2019,0.002245062,-0.012960495,-0.002712214
10-09-2019,0.013544326,-0.012242652,0.001320348
11-09-2019,0.030031616,-0.002251115,0.00521524
12-09-2019,-0.000897451,0.008245424,0.004143379
13-09-2019,-0.020875238,-0.001497488,-0.001104243
16-09-2019,0.005119984,-0.008659097,-0.004391221
17-09-2019,0.003545446,0.006228254,0.002846856
18-09-2019,0.007334266,0.008073314,-0.00084367
19-09-2019,-0.008866197,0.018053863,0.000577645
20-09-2019,-0.015473806,-0.010258411,-0.006440661
23-09-2019,0.002875125,-0.003620923,-0.000158586
24-09-2019,-0.005049979,-0.014146659,-0.009030279
25-09-2019,0.01273516,0.012328784,0.005203712
26-09-2019,-0.005142408,0.000332653,-0.002184383
27-09-2019,-0.006152652,-0.012777237,-0.006071534
30-09-2019,0.022208576,0.00542792,0.003296148
01-10-2019,0.003714978,-0.012463655,-0.011235389
02-10-2019,-0.027438939,-0.022195919,-0.020382441
03-10-2019,0.007603559,0.009184539,0.007144986
04-10-2019,0.027693206,0.013081018,0.014087531
07-10-2019,-0.000438181,-0.007191514,-0.004352917
08-10-2019,-0.013458553,-0.012499605,-0.016851151
09-10-2019,0.0120544,0.017254632,0.007797714
10-10-2019,0.013271973,0.0070108,0.007748433
11-10-2019,0.025358995,0.003914379,0.009721478
14-10-2019,-0.00121076,-0.001369777,-0.001082938
15-10-2019,-0.002218255,0.014521899,0.009446868
16-10-2019,-0.0044864,-0.008143129,-0.002015115
17-10-2019,0.003960782,-0.006140661,0.003025366
18-10-2019,0.002803375,-0.018882277,-0.005922813
21-10-2019,0.01722044,0.005291042,0.007338205
22-10-2019,-0.00327353,-0.017101476,-0.004727518
23-10-2019,0.013334309,0.004349738,0.003476344
24-10-2019,0.001178397,0.017293986,-8.99E-05
25-10-2019,0.012573405,0.008688911,0.005130854
28-10-2019,0.008733082,0.022290437,0.003953057
29-10-2019,-0.022221841,-0.004937522,0.000775813
30-10-2019,-0.003204549,0.009918418,0.001340927
31-10-2019,0.023405166,-0.007023927,-0.002221881
01-11-2019,0.026439743,0.000779095,0.008089569
04-11-2019,0.006654432,0.004207949,0.004259395
05-11-2019,-0.001351485,0.000183271,-0.001119174
06-11-2019,0.00102604,-0.00520162,-0.00141988
07-11-2019,0.011246205,0.001361117,0.004326325
08-11-2019,0.002120238,0.009885288,0.000912502
11-11-2019,0.007112377,0.002099831,-0.001199146
12-11-2019,-0.001228906,0.005195312,0.000406778
13-11-2019,0.009144052,0.002227941,0.000749908
14-11-2019,-0.007580668,0.004386123,0.00050048
15-11-2019,0.011129906,0.012551692,0.006810973
18-11-2019,0.00430523,0.003423146,0.001113288
19-11-2019,-0.003030673,-0.000207969,-0.00157366
20-11-2019,-0.013619488,-0.002157032,-0.003653105
21-11-2019,-0.004370414,-0.001889267,-0.002914196
22-11-2019,-0.003162071,-0.000635194,0.001964031
25-11-2019,0.016822577,0.009999796,0.0073606
26-11-2019,-0.009278989,0.005377233,0.002168449
27-11-2019,0.012756108,0.001887005,0.004096481
29-11-2019,-0.002764238,-0.006813506,-0.004235561
02-12-2019,-0.011530277,-0.013317181,-0.009069922
03-12-2019,-0.020687202,-0.00457573,-0.008405032
04-12-2019,0.008871863,0.002233621,0.006006563
05-12-2019,0.011978324,-0.000845498,0.001339777
06-12-2019,0.019317813,0.010990169,0.008962825
09-12-2019,-0.01558486,-0.002041742,-0.003393384
10-12-2019,0.006369638,-0.002470346,-0.001731963
11-12-2019,0.007482547,0.002497835,0.001794143
12-12-2019,0.003205241,0.010089936,0.009091576
13-12-2019,0.010782501,0.007955704,-0.000183972
16-12-2019,0.01887463,0.007232478,0.006905582
17-12-2019,0.000531513,-0.005582781,-0.000413325
18-12-2019,-0.001676732,-0.002859665,4.42E-07
19-12-2019,-5.84E-05,0.007078526,0.002899673
20-12-2019,-0.001774551,0.011203682,0.004944444
23-12-2019,0.014161869,-0.000184762,0.000518727
24-12-2019,0.001446472,-0.000431327,4.81E-05
26-12-2019,0.0181232,0.007249002,0.004411682
27-12-2019,0.000385601,0.002261098,-0.000116178
30-12-2019,0.005360958,-0.009723055,-0.006321247
31-12-2019,0.006816023,-0.000970239,0.001305882
02-01-2020,0.023091165,0.017274656,0.009578362
03-01-2020,-0.010529279,-0.011409058,-0.00790803
06-01-2020,0.00780755,-2.79E-05,0.002616625
07-01-2020,-0.005297133,-0.009584896,-0.002899524
08-01-2020,0.016057438,0.014028276,0.00471398
09-01-2020,0.019258341,0.012046774,0.006177111
10-01-2020,0.004014979,-0.002854474,-0.002106834
13-01-2020,0.018862575,0.00949487,0.00468113
14-01-2020,-0.010695963,-0.004709155,-4.99E-05
15-01-2020,-0.006876872,0.003736915,0.00028099
16-01-2020,0.012852251,0.018481988,0.008636888
17-01-2020,0.01041027,0.006917438,0.003209633
21-01-2020,-0.00811769,-0.003841882,-0.003044736
22-01-2020,0.003037238,-0.005306152,0.000177281
23-01-2020,0.004522844,0.004770572,-0.000121763
24-01-2020,-0.003481067,-0.010612448,-0.008582718
27-01-2020,-0.031447878,-0.019299837,-0.018242534
28-01-2020,0.026328851,0.015950357,0.00938914
29-01-2020,0.020701223,0.016650165,-0.000131597
30-01-2020,-0.002140265,0.028120263,0.002120785
31-01-2020,-0.047146075,-0.011940451,-0.018621516
03-02-2020,-0.002739691,0.023096817,0.005656332
04-02-2020,0.030202045,0.034209882,0.015121398
05-02-2020,0.008436859,0.003625304,0.013151024
06-02-2020,0.008014195,0.018462158,0.00144384
07-02-2020,-0.01085864,0.006150911,-0.003755728
10-02-2020,0.002790361,0.024603548,0.004368571
11-02-2020,-0.005608973,-0.019731682,0.003849435
12-02-2020,0.021650541,-0.001354789,0.004427306
13-02-2020,-0.007315475,-0.006862391,-0.000458645
14-02-2020,-0.000657025,0.008378086,0.000908202
18-02-2020,-0.019560173,0.0076162,-0.00368487
19-02-2020,0.014085068,0.005420503,0.005251139
20-02-2020,-0.012360852,-0.017747863,-0.005720079
21-02-2020,-0.023324724,-0.032783017,-0.009746799
24-02-2020,-0.052462009,-0.050841169,-0.036660387
25-02-2020,-0.035461315,-0.023010054,-0.032316905
26-02-2020,0.009998568,0.005912529,-0.007032634
27-02-2020,-0.067907256,-0.073642642,-0.044675792
28-02-2020,-0.008955778,0.011635568,-0.010028462
02-03-2020,0.089792313,0.065679453,0.043910999
03-03-2020,-0.03120118,-0.042721451,-0.025580834
04-03-2020,0.03986579,0.027362592,0.034438367
05-03-2020,-0.026894869,-0.01828948,-0.026628104
06-03-2020,-0.014866319,-0.032979009,-0.023745384
09-03-2020,-0.085845508,-0.077168118,-0.082056458
10-03-2020,0.068562285,0.058775122,0.046280059
11-03-2020,-0.038791993,-0.045511805,-0.048536282
12-03-2020,-0.104879357,-0.103687539,-0.100619532
13-03-2020,0.101989529,0.113842807,0.064944021
16-03-2020,-0.124717602,-0.139292287,-0.092987802
17-03-2020,0.022836987,0.051225882,0.024635453
18-03-2020,-0.016795898,-0.033760586,-0.032995684
19-03-2020,-0.011603514,0.01394163,-0.008502673
20-03-2020,-0.07372218,-0.048687979,-0.048236637
23-03-2020,-0.017386866,-0.002651768,-0.016383837
24-03-2020,0.084877679,0.07051386,0.065483848
25-03-2020,0.003325166,0.011564644,0.045657927
26-03-2020,0.040279248,0.048332237,0.031111219
27-03-2020,-0.031433395,-0.024739408,-0.006820083
30-03-2020,0.023502957,0.059057442,0.014614879
31-03-2020,0.000795629,-0.005736463,-0.006597132
01-04-2020,-0.054838536,-0.037584786,-0.046363966
02-04-2020,0.010617598,0.012931658,0.009393021
03-04-2020,-0.010600411,-0.00347122,0.003063471
06-04-2020,0.076948394,0.064178403,0.045624067
07-04-2020,-0.007605077,-0.000112215,0.021829474
08-04-2020,0.023467333,0.007880005,0.018833532
09-04-2020,0.008879608,0.001608943,0.023744188
13-04-2020,0.022988512,0.004195345,-0.009479301
14-04-2020,0.045504345,0.044642204,0.021949957
15-04-2020,-0.002721501,-0.002477576,-0.009741298
16-04-2020,0.003086728,0.025865421,-0.009659626
17-04-2020,-0.008672413,0.014061392,0.037811356
20-04-2020,-0.024205885,-0.01896033,-0.023971833
21-04-2020,-0.032365205,-0.046098657,-0.029721154
22-04-2020,0.025334738,0.028827903,0.01842344
23-04-2020,-0.004401549,-0.011795897,0.001738847
24-04-2020,0.025767956,0.015950009,0.014090112
27-04-2020,0.000998634,-0.003751529,0.011939268
28-04-2020,-0.015387942,-0.022317298,4.90E-05
29-04-2020,0.029445957,0.036350022,0.01930952
30-04-2020,0.024430081,0.017636652,-0.002176852
01-05-2020,-0.019192869,-0.028712946,-0.033519669
04-05-2020,0.014550196,0.022310451,0.003078393
05-05-2020,0.015498999,0.012849952,0.009361545
06-05-2020,0.010230901,0.010169616,-0.0080163
07-05-2020,0.008844982,0.005372805,0.012434626
08-05-2020,0.025216461,0.008058275,0.015151528
11-05-2020,0.015187636,0.009729616,0.002869611
12-05-2020,-0.010291415,-0.020803144,-0.023590205
13-05-2020,-0.013578536,-0.019884082,-0.017770321
14-05-2020,0.006575469,0.002086465,0.008882778
15-05-2020,-0.00749818,0.012792698,0.006835354
18-05-2020,0.021692215,0.009404026,0.02848095
19-05-2020,-0.00601726,-0.006530484,-0.008189911
20-05-2020,0.018559347,0.012565647,0.014974929
21-05-2020,-0.007779131,-0.011030653,-0.00689405
22-05-2020,0.006730263,-0.00182904,0.002645365
26-05-2020,-0.008728325,-0.012172759,0.008614232
27-05-2020,0.005274385,-0.000234422,0.019651588
28-05-2020,-0.002539595,-0.004870035,-0.006287127
29-05-2020,0.000243348,0.00990602,0.007616865
01-06-2020,0.00901509,-0.003694858,0.000608991
02-06-2020,0.006430945,0.01154155,0.010478262
03-06-2020,0.002852999,0.00158545,0.011525772
04-06-2020,-0.007488945,-0.012214325,-0.001303965
05-06-2020,0.026073334,0.019171396,0.023790718
08-06-2020,0.007288418,0.009463378,0.013655519
09-06-2020,0.029630903,0.006341244,-0.007065337
10-06-2020,0.026701113,0.037272718,-0.008731148
11-06-2020,-0.04760365,-0.050725663,-0.057642789
12-06-2020,0.005313373,0.000561997,0.003773164
15-06-2020,0.014631517,0.006032368,0.014262453
16-06-2020,0.023757307,0.024613189,0.017399729
17-06-2020,-0.002579681,0.001951426,-0.004348325
18-06-2020,0.001484885,0.014218914,0.001819001
19-06-2020,-0.006948281,-0.007962688,-0.010162436
22-06-2020,0.026596183,0.029294676,0.010310205
23-06-2020,0.019597081,0.006306227,-0.000304325
24-06-2020,-0.016416705,-0.017207315,-0.021498547
25-06-2020,0.010463155,0.006807637,0.003658457
26-06-2020,-0.028391698,-0.016565646,-0.019450998
29-06-2020,0.018617991,0.004416314,0.009600488
30-06-2020,0.009084608,0.026438861,0.014354286
01-07-2020,-0.002967422,0.00744185,0.009002575
02-07-2020,-0.002191975,0.007425141,0.001093398
06-07-2020,0.028204126,0.022681311,0.020430795
07-07-2020,-0.004659149,-0.009464083,-0.015267999
08-07-2020,0.023305855,0.019809024,0.01067261
09-07-2020,0.003925098,0.009026789,-0.009214688
10-07-2020,0.003107611,-0.002161128,0.012086379
13-07-2020,-0.006935146,-0.033524942,-0.010696541
14-07-2020,0.018153369,0.003195803,0.013193269
15-07-2020,0.004524436,-0.003987061,0.008564602
16-07-2020,-0.011215842,-0.020538041,-0.002208167
17-07-2020,-0.005014665,-0.011033441,0.000421083
20-07-2020,0.022367545,0.042147673,0.00938208
21-07-2020,-0.015913224,-0.011766314,0.001042519
22-07-2020,0.001984318,0.013179021,0.005676948
23-07-2020,-0.047664685,-0.044368369,-0.0122518
24-07-2020,-0.004362247,-0.009876843,-0.008321023
27-07-2020,0.02045239,0.006846313,0.006855464
28-07-2020,-0.015813145,-0.006069521,-0.006114246
29-07-2020,0.013404184,0.003195861,0.010531544
30-07-2020,0.015717031,0.003152057,-0.002379499
31-07-2020,0.097112057,0.00178048,0.00637961
03-08-2020,0.029729733,0.056187107,0.006979353
04-08-2020,0.007370059,-0.010190019,0.00455997
05-08-2020,0.005922073,-0.002402425,0.004268371
06-08-2020,0.03848339,0.01457816,0.008440839
07-08-2020,-0.024708397,-0.014385977,-0.00129017
10-08-2020,0.014894655,-0.026345679,0.003892981
11-08-2020,-0.031430453,-0.024828314,-0.009711282
12-08-2020,0.032862186,0.021890816,0.013265617
13-08-2020,0.014792084,-0.000378293,-0.001225925
14-08-2020,0.001976012,-0.001335013,-0.000977583
17-08-2020,-0.007444025,0.005892746,0.002385429
18-08-2020,0.013196785,0.006897197,0.002700262
19-08-2020,-0.003236855,-0.007579178,-0.005739041
20-08-2020,0.024252318,0.022544527,0.003323149
21-08-2020,0.047619242,-0.006207592,0.00241262
24-08-2020,0.016184446,0.002454884,0.010613659
25-08-2020,-0.010534013,0.01138599,0.002949122
26-08-2020,0.016577803,0.023863065,0.010041926
27-08-2020,-0.012336674,0.024227853,0.001944134
28-08-2020,-0.002582632,0.014743795,0.006233889
31-08-2020,0.031632771,-0.014697275,-0.004110229
01-09-2020,0.040879984,0.007139404,0.008879524
02-09-2020,-0.022010767,0.01839627,0.014182718
03-09-2020,-0.083041526,-0.061851814,-0.0338811
04-09-2020,-0.002910096,-0.024063454,-0.013323374
08-09-2020,-0.069432064,-0.058240133,-0.026412208
09-09-2020,0.0302373,0.032026294,0.016211208
10-09-2020,-0.033956226,-0.028613067,-0.016025663
11-09-2020,-0.016178185,-0.009272317,-0.000663361
14-09-2020,0.024619147,0.0006133,0.010246289
15-09-2020,0.006721521,0.020965121,0.010015583
16-09-2020,-0.037572788,-0.022983009,-0.009951115
17-09-2020,-0.012866435,-0.008604248,-0.00443836
18-09-2020,-0.036611497,-0.018780381,-0.017252258
21-09-2020,0.029014348,0.011392687,-0.009002249
22-09-2020,0.01223488,0.019472247,0.006837234
23-09-2020,-0.041822711,-0.028496223,-0.021817728
24-09-2020,0.004681828,0.005206235,-0.000335694
25-09-2020,0.041076437,0.025719579,0.015638222
28-09-2020,0.020272829,0.007873814,0.019324912
29-09-2020,-0.006697146,-0.010194798,-0.008478989
30-09-2020,0.014624656,0.013742214,0.009798461
01-10-2020,0.01050312,0.011002319,0.00329979
02-10-2020,-0.033965853,-0.029434951,-0.00659261
05-10-2020,0.028166107,0.015120605,0.013130963
06-10-2020,-0.027601116,-0.019405079,-0.010521008
07-10-2020,0.013287979,0.014621139,0.013208874
08-10-2020,-0.001512059,0.003609163,0.010777613
09-10-2020,0.017874856,0.025886513,0.009590204
12-10-2020,0.058477393,0.025351294,0.013238311
13-10-2020,-0.021295749,0.012444997,-0.002049184
14-10-2020,-0.00433443,-0.010723859,-0.012306277
15-10-2020,0.000381337,-0.003909951,0.002130002
16-10-2020,-0.016213671,-0.003381571,-0.004136036
19-10-2020,-0.028504425,-0.024844818,-0.014079457
20-10-2020,0.011750823,-0.004062172,0.001427108
21-10-2020,-0.007102726,0.00047192,-0.001699795
22-10-2020,-0.011408746,-0.001898229,0.005568033
23-10-2020,-0.008523856,0.004884442,0.001558079
26-10-2020,0.000429862,-0.02874069,-0.016638588
27-10-2020,0.010446483,0.010134212,-0.008466763
28-10-2020,-0.046879266,-0.050390788,-0.032173416
29-10-2020,0.031984644,0.00259258,0.004402215
30-10-2020,-0.05542248,-0.013383419,-0.007694205
02-11-2020,-0.006153625,-0.001655508,0.009273825
03-11-2020,0.013424808,0.014642047,0.016517848
04-11-2020,0.041487843,0.05234926,0.026089181
05-11-2020,0.030331981,0.032844971,0.015535548
06-11-2020,0.004500464,0.009458129,0.005202889
09-11-2020,-0.023387789,-0.025272773,0.006679071
10-11-2020,0.00062328,-0.034245342,0.003207749
11-11-2020,0.026465525,0.018301937,0.003549696
12-11-2020,-0.000495964,-0.002663641,-0.008296198
13-11-2020,-0.003372808,0.000976124,0.012424124
16-11-2020,0.010642154,0.003464106,0.011851308
17-11-2020,-0.008622636,-0.012498646,-0.002707146
18-11-2020,-0.012535347,-0.016859895,-0.017063982
19-11-2020,0.003714137,0.004432439,0.006840267
20-11-2020,-0.011365551,-0.01117679,-0.010142388
23-11-2020,-0.032824409,-0.003606,0.007367833
24-11-2020,0.009483224,0.015617059,0.014192748
25-11-2020,0.006855112,0.001901785,0.000591589
27-11-2020,0.002781817,0.004478026,0.000402178
30-11-2020,0.019568456,-0.00449015,-0.003881181
01-12-2020,0.031863452,0.008402157,0.00987984
02-12-2020,0.002743835,-0.003813824,0.002005834
03-12-2020,-0.000577857,-0.006312272,0.000187702
04-12-2020,-0.005600059,-0.001692984,0.006290259
07-12-2020,0.012248015,-0.000570333,0.000284617
08-12-2020,0.003783319,0.005825978,-0.000251192
09-12-2020,-0.021316035,-0.019179446,-0.007348426
10-12-2020,0.009422816,-0.009881654,-0.002926006
11-12-2020,-0.00568416,0.011086543,-0.000965162
14-12-2020,-0.007921049,0.004596206,-0.004787292
15-12-2020,0.047802886,-0.001636013,0.011433389
16-12-2020,0.001348905,0.023496253,0.003988105
17-12-2020,0.004792592,0.002750011,0.002887438
18-12-2020,-0.014700266,-0.004122073,-0.002573575
21-12-2020,0.012311105,0.016834442,-0.005439311
22-12-2020,0.026402144,0.008388058,-0.002274821
23-12-2020,-0.005493993,-0.014052504,0.000947973
24-12-2020,0.004581872,0.006129388,0.002344401
28-12-2020,0.037683385,0.009854313,0.00968049
29-12-2020,-0.013646864,-0.003413228,-0.00321698
30-12-2020,-0.009701543,-0.012916999,0.001649799
31-12-2020,-0.008018961,0.001838476,0.003816785
04-01-2021,-0.025190325,-0.022784998,-0.013025385
05-01-2021,0.008011525,-0.00280472,0.004215253
06-01-2021,-0.033542761,-0.028321775,0.007137579
07-01-2021,0.028841135,0.024079119,0.014293609
08-01-2021,0.009704091,0.006274528,0.005668187
11-01-2021,-0.024599298,-0.008327743,-0.006124112
12-01-2021,-0.004529076,-0.016065695,-0.002632036
13-01-2021,0.018556157,0.007248262,0.004367504
14-01-2021,-0.018439341,-0.01874932,-0.005637278
15-01-2021,-0.014636232,-0.003045565,-0.006933027
19-01-2021,0.003403601,0.014054066,0.005984405
20-01-2021,0.032698871,0.038754712,0.014577971
21-01-2021,0.034231323,0.004187081,0.001193239
22-01-2021,0.01781573,0.006733002,-0.004908011
25-01-2021,0.027284727,0.014935615,0.00393673
26-01-2021,0.004989244,0.015593432,-0.002355084
27-01-2021,-0.00829696,0.001433253,-0.024966288
28-01-2021,-0.035385549,0.027126471,0.005364135
29-01-2021,-0.040172034,-0.02801665,-0.018473398
01-02-2021,0.013076854,0.029718534,0.013388712
02-02-2021,0.005208515,0.001131279,0.015339482
03-02-2021,-0.011162566,0.01572954,0.002237639
04-02-2021,0.024186589,-0.006047322,0.007681222
05-02-2021,-0.001623155,0.003769659,0.008052758
08-02-2021,-0.000886001,-0.003359873,0.002930084
09-02-2021,-0.006627422,0.008100205,0.002445686
10-02-2021,-0.004921555,-0.007615767,-0.003388166
11-02-2021,-0.004059096,0.008285525,0.002172522
12-02-2021,0.001455013,-0.000549349,0.004557986
16-02-2021,-0.018308372,-0.003745544,-0.00188195
17-02-2021,-0.018877737,0.000673538,0.000824127
18-02-2021,-0.011091449,-0.000230972,-0.006344421
19-02-2021,0.000119369,-0.014548753,-0.000964047
22-02-2021,-0.032941903,-0.028555963,-0.009869372
23-02-2021,-0.003433925,-0.010857172,0.001450996
24-02-2021,-0.005642262,0.003445713,0.009691043
25-02-2021,-0.036770456,-0.025917352,-0.023190418
26-02-2021,-0.00233165,0.010212118,-0.00897545
01-03-2021,0.053125969,0.019806062,0.024433557
02-03-2021,-0.022106118,-0.01148601,-0.005941766
03-03-2021,-0.027058124,-0.030687204,-0.016764863
04-03-2021,-0.016223383,-0.006415093,-0.012083362
05-03-2021,0.010500042,0.01827578,0.015914468
