Date,AAPL,MSFT,SPY
22-03-2017,32.6758728,58.59716797,203.1528168
23-03-2017,32.56033325,58.45297241,202.9360352
24-03-2017,32.4956398,58.55210114,202.7886047
27-03-2017,32.55108643,58.66022491,202.5804901
28-03-2017,33.22577286,58.8314209,204.0546417
29-03-2017,33.29970932,58.9936142,204.2453613
30-03-2017,33.25582123,59.20988464,204.895752
31-03-2017,33.19341278,59.34504318,204.4187775
03-04-2017,33.20267105,59.06572723,204.0633087
04-04-2017,33.44988632,59.22790146,204.1933746
05-04-2017,33.27660751,59.07472229,203.5863495
06-04-2017,33.19341278,59.22790146,204.1586609
07-04-2017,33.11948013,59.18287277,203.9505157
10-04-2017,33.0802002,59.04768753,204.0719452
11-04-2017,32.72438049,59.0026474,203.8291168
12-04-2017,32.76366043,58.77737808,202.9360352
13-04-2017,32.59037018,58.52506256,201.6179504
17-04-2017,32.77059555,59.0026474,203.4043121
18-04-2017,32.62502289,58.92154694,202.7973022
19-04-2017,32.50487518,58.60615921,202.4243622
20-04-2017,32.91153717,59.02064896,204.0719452
21-04-2017,32.87226105,59.83163452,203.4216003
24-04-2017,33.18880844,60.84986496,205.6587982
25-04-2017,33.39443588,61.20124435,206.855423
26-04-2017,33.19803619,61.12018967,206.7254028
27-04-2017,33.22346497,61.51663208,206.8988037
28-04-2017,33.19111252,61.68784714,206.4479065
01-05-2017,33.86811829,62.54390335,206.9681396
02-05-2017,34.08298492,62.444767,207.0462189
03-05-2017,33.97901917,62.24650574,206.794754
04-05-2017,33.85654831,62.00323105,207.0375671
05-05-2017,34.41801834,62.17443085,207.8526764
08-05-2017,35.35379028,62.12036514,207.8179779
09-05-2017,35.58021927,62.21047974,207.627243
10-05-2017,35.41155243,62.45376968,208.000061
11-05-2017,35.71781158,61.68784714,207.5752258
12-05-2017,36.21662521,61.61575699,207.2283173
15-05-2017,36.12382889,61.6608429,208.3729553
16-05-2017,36.07046127,62.90238571,208.1821899
17-05-2017,34.85936737,61.1533165,204.4881897
18-05-2017,35.39067078,61.36175919,205.3119354
19-05-2017,35.51131821,61.34362411,206.6473694
22-05-2017,35.72708893,62.03237534,207.6965637
23-05-2017,35.6830101,62.24081039,208.1561432
24-05-2017,35.57627106,62.32238388,208.6417694
25-05-2017,35.69924545,63.09270096,209.6389771
26-05-2017,35.63892365,63.40080643,209.5955963
30-05-2017,35.65284729,63.80864334,209.4134979
31-05-2017,35.44171143,63.2920723,209.3615265
01-06-2017,35.53916168,63.52770233,211.0263977
02-06-2017,36.06581879,65.03205872,211.7287903
05-06-2017,35.71316528,65.50328827,211.5726776
06-06-2017,35.83380508,65.72077942,210.8963165
07-06-2017,36.04725647,65.60296631,211.2865143
08-06-2017,35.95909882,65.204216,211.390564
09-06-2017,34.56471252,63.72705841,211.0697174
12-06-2017,33.73876953,63.23767471,211.0263977
13-06-2017,34.01021957,64.02613068,212.0583038
14-06-2017,33.67844391,63.68173981,211.7894592
15-06-2017,33.47659302,63.3464241,211.3819275
16-06-2017,33.00793839,63.43706894,211.4280701
19-06-2017,33.9522171,64.2254715,213.1883087
20-06-2017,33.64363861,63.35549164,211.7505188
21-06-2017,33.84318924,63.68173981,211.6982574
22-06-2017,33.78749084,63.67268753,211.602356
23-06-2017,33.93829346,64.53359985,211.855072
26-06-2017,33.83156967,63.91734314,211.9944611
27-06-2017,33.34667206,62.72113037,210.2866516
28-06-2017,33.83388519,63.25580215,212.1687775
29-06-2017,33.33507156,62.06862259,210.3040619
30-06-2017,33.41394806,62.46737671,210.696167
03-07-2017,33.29331589,61.77862167,211.0534363
05-07-2017,33.43019867,62.60330963,211.5413666
06-07-2017,33.11466217,62.14113998,209.6069336
07-07-2017,33.45107269,62.94770432,210.9662476
10-07-2017,33.65525055,63.4189415,211.1928253
11-07-2017,33.76428986,63.42798996,211.0359802
12-07-2017,33.8130188,64.47923279,212.6219025
13-07-2017,34.28399277,65.04109192,212.979126
14-07-2017,34.57863998,65.95643616,213.9724579
17-07-2017,34.69929123,66.47294617,213.9463196
18-07-2017,34.81994629,66.42766571,214.0596161
19-07-2017,35.03803253,66.93516541,215.2185364
20-07-2017,34.88026047,67.26140594,215.3143921
21-07-2017,34.8640213,66.87171936,215.1227112
24-07-2017,35.28626633,66.69954681,215.0704346
25-07-2017,35.4370842,67.23420715,215.5932617
26-07-2017,35.60411453,67.10736084,215.6019745
27-07-2017,34.9312973,66.30079651,215.4015198
28-07-2017,34.68536758,66.19203949,215.1488495
31-07-2017,34.5067215,65.8839035,215.0268555
01-08-2017,34.81296158,65.77518463,215.5061188
02-08-2017,36.45792007,65.48516083,215.610672
03-08-2017,36.09366608,65.38547516,215.1924133
04-08-2017,36.28391266,65.86579132,215.5845337
07-08-2017,36.84536362,65.61206055,215.9853668
08-08-2017,37.14003754,65.96546936,215.4538116
09-08-2017,37.36738586,65.67547607,215.4450989
10-08-2017,36.17717361,64.71485138,212.4040222
11-08-2017,36.68027496,65.70265961,212.7177582
14-08-2017,37.23231125,66.69049072,214.826416
15-08-2017,37.63991165,66.7087326,214.8002625
16-08-2017,37.48851776,67.1004715,215.174942
17-08-2017,36.7687912,65.96162415,211.8201904
18-08-2017,36.68494034,66.04360199,211.4891357
21-08-2017,36.61740112,65.73383331,211.6546783
22-08-2017,37.21600723,66.65403748,213.8679352
23-08-2017,37.26257706,66.25315857,213.1011047
24-08-2017,37.09719849,66.22582245,212.6044464
25-08-2017,37.2346344,66.34426117,213.1011047
28-08-2017,37.60963821,66.35338593,213.109848
29-08-2017,37.94503403,66.55381775,213.3538361
30-08-2017,38.04753113,67.4284668,214.3645935
31-08-2017,38.1989212,68.12085724,215.6542358
01-09-2017,38.21056747,67.36465454,215.9592133
05-09-2017,37.75170898,67.06401062,214.4081573
06-09-2017,37.71211624,66.87267303,215.1401367
07-09-2017,37.56071854,67.72906494,215.1139679
08-09-2017,36.94813919,67.40110016,214.8612823
11-09-2017,37.61661148,68.11174011,217.1529846
12-09-2017,37.46754456,68.03885651,217.884964
13-09-2017,37.18570709,68.52172852,217.9894562
14-09-2017,36.8666153,68.12085724,217.9197998
15-09-2017,37.23929596,68.61284637,218.2131195
18-09-2017,36.95743942,68.4761734,218.6772766
19-09-2017,36.97143555,68.73129272,218.8961334
20-09-2017,36.35186386,68.27571869,218.9749603
21-09-2017,35.72763062,67.61066437,218.3882904
22-09-2017,35.37826538,67.7928772,218.4320984
25-09-2017,35.06615067,66.74515533,217.9854736
26-09-2017,35.66939545,66.74515533,218.1167755
27-09-2017,35.92329025,67.28266907,218.9662628
28-09-2017,35.70201492,67.30091858,219.2289429
29-09-2017,35.89767838,67.86577606,219.9995728
02-10-2017,35.82546616,67.97507477,220.9540863
03-10-2017,35.98151398,67.65621185,221.4268951
04-10-2017,35.74860382,68.04798889,221.6896362
05-10-2017,36.19347763,69.21416473,223.0031891
06-10-2017,36.17251205,69.24146271,222.7491608
09-10-2017,36.29829407,69.50571442,222.3813324
10-10-2017,36.31226349,69.50571442,222.9681549
11-10-2017,36.46365738,69.62411499,223.3184052
12-10-2017,36.33554459,70.26187897,222.9856415
13-10-2017,36.56614685,70.59896851,223.2571106
16-10-2017,37.23929596,70.74473572,223.5548248
17-10-2017,37.3767128,70.69009399,223.7124481
18-10-2017,37.21133804,70.70830536,223.9313812
19-10-2017,36.3309021,70.98162842,223.9926758
20-10-2017,36.3937912,71.80158997,225.1485443
23-10-2017,36.37514496,71.81980133,224.2729034
24-10-2017,36.59176636,71.84713745,224.6669464
25-10-2017,36.43105698,71.63759613,223.5548248
26-10-2017,36.66397858,71.75601959,223.8438263
27-10-2017,37.97764969,76.35691833,225.673996
30-10-2017,38.83246231,76.42983246,224.8333435
31-10-2017,39.37284088,75.78297424,225.1835938
01-11-2017,38.87205887,75.78297424,225.4813232
02-11-2017,39.15622711,76.57559967,225.568924
03-11-2017,40.17873383,76.65759277,226.3220215
06-11-2017,40.58634567,76.95825195,226.6723175
07-11-2017,40.71678543,76.77601624,226.5146637
08-11-2017,41.04986572,77.04023743,226.8999939
09-11-2017,40.96601868,76.61203766,226.0768433
10-11-2017,40.83042908,76.41160583,226.0067444
13-11-2017,40.66679001,76.46627045,226.2169189
14-11-2017,40.05202484,76.57559967,225.6915588
15-11-2017,39.52373505,75.98041534,224.5618591
16-11-2017,39.99590683,76.18186951,226.4708557
17-11-2017,39.77384949,75.44935608,225.8053436
20-11-2017,39.73410797,75.56838989,226.1906281
21-11-2017,40.47278976,76.65801239,227.6705627
22-11-2017,40.89822388,76.09944153,227.4691467
24-11-2017,40.90055466,76.23682404,227.9945984
27-11-2017,40.69484329,76.79535675,227.8807831
28-11-2017,40.45643616,77.72013855,230.1925507
29-11-2017,39.61722946,76.31006622,230.0523987
30-11-2017,40.17123795,77.07004547,232.0665894
01-12-2017,39.98423004,77.15245819,231.5849152
04-12-2017,39.69203186,74.24071503,231.3047333
05-12-2017,39.6546402,74.70768738,230.4727783
06-12-2017,39.50735855,75.79730225,230.5166016
07-12-2017,39.5798378,75.53177643,231.2433777
08-12-2017,39.59150696,77.06089783,232.5044403
11-12-2017,40.36292267,78.04064178,233.2049103
12-12-2017,40.13617706,78.36112213,233.6164703
13-12-2017,40.26940155,78.15053558,233.5901794
14-12-2017,40.25774002,77.54618073,232.6356964
15-12-2017,40.66679001,79.52400208,234.572998
18-12-2017,41.23950958,79.09363556,236.0604706
19-12-2017,40.8000412,78.59001923,235.1539459
20-12-2017,40.75564194,78.30618286,235.0306854
21-12-2017,40.90989304,78.28786469,235.5147095
22-12-2017,40.90989304,78.29701996,235.4531555
26-12-2017,39.87203217,78.19630432,235.1714783
27-12-2017,39.87904739,78.48017883,235.2859497
28-12-2017,39.99123764,78.48930359,235.77005
29-12-2017,39.55877686,78.32448578,234.8809967
02-01-2018,40.2670784,78.69991302,236.5621948
03-01-2018,40.26005936,79.06616211,238.0584412
04-01-2018,40.44706345,79.76206207,239.0618591
05-01-2018,40.90758133,80.75098419,240.6549225
08-01-2018,40.75564194,80.83335876,241.0950165
09-01-2018,40.75094604,80.77844238,241.6407776
10-01-2018,40.74160385,80.41216278,241.2709961
11-01-2018,40.97301483,80.65024567,243.0314789
12-01-2018,41.39612961,82.04202271,244.6156616
16-01-2018,41.18574905,80.89746857,243.779541
17-01-2018,41.86597061,82.53646088,246.1031036
18-01-2018,41.90337753,82.49983215,245.6895599
19-01-2018,41.71637344,82.40827942,246.8072968
22-01-2018,41.37509537,83.88247681,248.8141174
23-01-2018,41.38444138,84.14802551,249.3422241
24-01-2018,40.72524643,84.07476044,249.2453613
25-01-2018,39.99824905,84.54173279,249.3509216
26-01-2018,40.09176254,86.12580109,252.2378693
29-01-2018,39.26192856,85.99762726,250.565567
30-01-2018,39.03050613,84.91714478,247.9955292
31-01-2018,39.13802719,86.99567413,248.1187134
01-02-2018,39.21983719,86.30892181,247.8371124
02-02-2018,37.51808929,84.03813171,242.4416809
05-02-2018,36.58071518,80.57698822,232.3022003
06-02-2018,38.10950089,83.626091,236.8790588
07-02-2018,37.29367065,82.05119324,235.5939941
08-02-2018,36.26747513,77.83920288,226.7571411
09-02-2018,36.71108627,80.74179077,230.1634216
12-02-2018,38.18976974,81.61169434,233.5432281
13-02-2018,38.57234573,82.25263214,234.1240997
14-02-2018,39.28351974,83.54055023,237.2839203
15-02-2018,40.60258865,85.24246216,240.311676
16-02-2018,40.47115326,84.63527679,240.3820801
20-02-2018,40.33502197,85.29766846,238.8770294
21-02-2018,40.15193558,84.16611481,237.6887512
22-02-2018,40.48758316,84.38691711,237.9968262
23-02-2018,41.19172287,86.53038025,241.7903137
26-02-2018,42.00616074,87.7815094,244.5981598
27-02-2018,41.87002945,86.65916443,241.5438538
28-02-2018,41.8066597,86.26357269,239.0971222
01-03-2018,41.07436752,85.41724396,235.6203613
02-03-2018,41.35836411,85.60122681,236.8349915
05-03-2018,41.50151825,86.14401245,239.5723267
06-03-2018,41.46632767,85.84963226,240.1797028
07-03-2018,41.08139801,86.34641266,240.0917053
08-03-2018,41.5296936,86.87078094,241.253479
09-03-2018,42.24321747,88.81185913,245.4518585
12-03-2018,42.65161133,89.02345276,245.1437836
13-03-2018,42.24087524,86.85237885,243.5595398
14-03-2018,41.88176727,86.3371582,242.3096313
15-03-2018,41.9310379,86.64079285,242.045639
16-03-2018,41.78318787,87.02716064,242.3080597
19-03-2018,41.14478683,85.45406342,239.0295715
20-03-2018,41.13068771,85.67485046,239.4360809
21-03-2018,40.19888306,85.07688904,238.9765167
22-03-2018,39.63087845,82.60221863,233.0027924
23-03-2018,38.7131691,80.2011261,228.036438
26-03-2018,40.55094528,86.27281189,234.2752991
27-03-2018,39.51118851,82.30783844,230.2898407
28-03-2018,39.07463074,82.23423767,229.6094513
29-03-2018,39.37974167,83.96369934,232.5432587
02-04-2018,39.12156677,81.43386841,227.5238953
03-04-2018,39.52292633,82.52859497,230.4400787
04-04-2018,40.27869415,84.93887329,232.9055786
05-04-2018,40.55799484,84.98484039,234.7436981
06-04-2018,39.52057648,83.00699615,229.5121918
09-04-2018,39.91255951,83.5037384,230.6434021
10-04-2018,40.66360855,85.44483948,234.3106842
11-04-2018,40.47349548,84.5065155,233.0822754
12-04-2018,40.87250519,86.08882141,234.9998932
13-04-2018,41.01098251,85.62884521,234.3106842
16-04-2018,41.26682663,86.63157654,236.2370911
17-04-2018,41.83481598,88.37947083,238.7644043
18-04-2018,41.74093628,88.71987152,238.9412384
19-04-2018,40.55799484,88.41629028,237.6157227
20-04-2018,38.89624023,87.39514923,235.600769
23-04-2018,38.78357697,87.71711731,235.565567
24-04-2018,38.24374771,85.66564941,232.3930817
25-04-2018,38.41038513,84.92047119,232.9674072
26-04-2018,38.54417419,86.71435547,235.3357086
27-04-2018,38.09822083,88.14946747,235.5566559
30-04-2018,38.78827667,86.03359222,233.7451324
01-05-2018,39.68956757,87.39514923,234.1604919
02-05-2018,41.44285202,86.02442169,232.5874939
03-05-2018,41.51795959,86.53958893,232.0748901
04-05-2018,43.14685822,87.54234314,235.079483
07-05-2018,43.45901489,88.51748657,235.8747711
08-05-2018,43.66790771,88.14028168,235.8747711
09-05-2018,43.97538376,89.17984009,238.1547394
10-05-2018,44.60440445,90.07218933,240.3816223
11-05-2018,44.43477249,89.87898254,241.115097
14-05-2018,44.33109665,90.18258667,241.22995
15-05-2018,43.92819214,89.52941132,239.5685272
16-05-2018,44.33815765,89.76042175,240.576004
17-05-2018,44.05776978,88.86420441,240.3727875
18-05-2018,43.89754868,89.03049469,239.7719116
21-05-2018,44.20857239,90.17617035,241.574585
22-05-2018,44.09782791,90.08377075,240.9030151
23-05-2018,44.38056946,91.1555481,241.5657654
24-05-2018,44.33109665,90.83216095,241.0708923
25-05-2018,44.43240738,90.87837982,240.4964752
29-05-2018,44.27218246,90.55496979,237.7305756
30-05-2018,44.17795181,91.42346954,240.9030151
31-05-2018,44.02950287,91.32185364,239.4271698
01-06-2018,44.82353973,93.12354279,241.7778625
04-06-2018,45.19815826,93.93656158,242.926651
05-06-2018,45.54687119,94.41703033,243.1033936
06-06-2018,45.70474243,94.69422913,245.1358185
07-06-2018,45.58222198,93.20669556,245.1093445
08-06-2018,45.16752625,93.89964294,245.8339691
11-06-2018,45.05678177,93.36374664,246.1610107
12-06-2018,45.30418396,93.60398102,246.4791107
13-06-2018,44.93191147,93.17895508,245.6925659
14-06-2018,44.95547485,93.70560455,246.3111267
15-06-2018,44.49365997,92.51372528,245.9970398
18-06-2018,44.47010422,93.18821716,245.4909363
19-06-2018,43.75146484,93.18821716,244.5500336
20-06-2018,43.94233322,94.12137604,244.9673615
21-06-2018,43.6972847,93.44691467,243.4315796
22-06-2018,43.57004166,92.77243805,243.8755035
25-06-2018,42.92209625,90.90608215,240.5555878
26-06-2018,43.45459747,91.54358673,241.0882416
27-06-2018,43.39099121,90.1207428,239.0910187
28-06-2018,43.70671082,91.12779999,240.4579926
29-06-2018,43.61480713,91.10935974,240.8041382
02-07-2018,44.10255051,92.40285492,241.3189697
03-07-2018,43.33442688,91.51587677,240.4668274
05-07-2018,43.68314362,92.17186737,242.4285583
06-07-2018,44.28867722,93.46538544,244.4789886
09-07-2018,44.90364075,94.10289001,246.680481
10-07-2018,44.84944153,94.35234833,247.5680542
11-07-2018,44.2674675,94.22299957,245.7572937
12-07-2018,45.00966263,96.26491547,247.9853668
13-07-2018,45.08034515,97.4105835,248.1805725
16-07-2018,44.98138428,96.93016815,247.9587402
17-07-2018,45.10863113,97.8910141,248.9617004
18-07-2018,44.86122131,97.12418365,249.4854584
19-07-2018,45.20994949,96.45896912,248.5446014
20-07-2018,45.10626984,98.18669128,248.260376
23-07-2018,45.14632416,99.75739288,248.7221069
24-07-2018,45.47383499,99.47098541,249.9736023
25-07-2018,45.90264893,102.3998566,252.1040497
26-07-2018,45.75893402,101.281868,251.5092926
27-07-2018,44.99787903,99.48947906,249.8050079
30-07-2018,44.7457695,97.35515594,248.5001221
31-07-2018,44.83529663,98.01114655,249.7251129
01-08-2018,47.47655487,98.19593811,249.3078918
02-08-2018,48.86433792,99.38782501,250.6660461
03-08-2018,49.00570297,99.82208252,251.7401123
06-08-2018,49.26017761,99.90523529,252.6632538
07-08-2018,48.79837418,100.5981674,253.4976654
08-08-2018,48.83135986,101.1617737,253.3910675
09-08-2018,49.21540833,101.3280869,253.0449219
10-08-2018,49.06881332,100.7090454,251.3495941
13-08-2018,49.38564682,99.97914124,250.4086304
14-08-2018,49.59371567,101.2264328,252.0064087
15-08-2018,49.70956421,99.85377502,250.1245728
16-08-2018,50.43780899,99.83521271,252.1485291
17-08-2018,51.44506073,99.7795639,253.0360565
20-08-2018,50.94379044,99.12104797,253.5775299
21-08-2018,50.84449005,98.29560852,254.1723328
22-08-2018,50.8468399,99.2972641,254.0214386
23-08-2018,50.9508934,99.76101685,253.6841431
24-08-2018,51.10931015,100.540123,255.2108459
27-08-2018,51.53017426,101.6530914,257.2258301
28-08-2018,51.94629288,102.2652588,257.3500061
29-08-2018,52.72184372,103.8976212,258.7348328
30-08-2018,53.20654678,103.8327103,257.687439
31-08-2018,53.82129288,104.1851349,257.6963806
04-09-2018,53.99391174,103.6101074,257.2524719
05-09-2018,53.64159393,100.6235657,256.5601196
06-09-2018,52.75022125,100.8554688,255.7878571
07-09-2018,52.32461929,100.3638992,255.290741
10-09-2018,51.62239456,101.449028,255.7345734
11-09-2018,52.92753983,103.1741791,256.5777588
12-09-2018,52.2702446,103.6101074,256.6399231
13-09-2018,53.53282928,104.723114,258.1578369
14-09-2018,52.92517853,105.1497498,258.2023621
17-09-2018,51.51597977,104.0089188,256.8351746
18-09-2018,51.60110474,105.0013351,258.2288818
19-09-2018,51.6318512,103.6008072,258.5041199
20-09-2018,52.0243454,105.3352432,260.5989075
21-09-2018,51.46396637,105.9752121,260.3608093
24-09-2018,52.20402527,106.3554688,259.4959412
25-09-2018,52.53505325,106.1514053,259.255249
26-09-2018,52.11655807,105.7155075,258.4794312
27-09-2018,53.18763351,106.114357,259.2016602
28-09-2018,53.37442398,106.07724,259.2283936
01-10-2018,53.73381042,107.2273331,260.1289978
02-10-2018,54.2114296,106.8006592,259.977478
03-10-2018,54.87109756,106.8192215,260.1201477
04-10-2018,53.90641403,104.6117783,258.0870972
05-10-2018,53.03156281,103.9996414,256.6426086
08-10-2018,52.90863419,102.8124695,256.6426086
09-10-2018,53.64159393,104.1202469,256.2680664
10-10-2018,51.15658951,98.46253967,248.1537628
11-10-2018,50.70499039,98.23066711,242.6878052
12-10-2018,52.51613235,101.6252747,246.0583954
15-10-2018,51.39304733,99.79810333,244.6762238
16-10-2018,52.5255928,102.9515915,250.0262909
17-10-2018,52.29861069,102.6825867,250.0708923
18-10-2018,51.07621002,100.6328659,246.459549
19-10-2018,51.85410309,100.7812424,246.3259125
22-10-2018,52.17092133,101.6809387,245.2201843
23-10-2018,52.66272736,100.2618637,243.971817
24-10-2018,50.85630798,94.90094757,236.5798035
25-10-2018,51.96995926,100.4473724,240.8240967
26-10-2018,51.14241028,99.20451355,236.5887451
29-10-2018,50.1824646,96.32003021,235.2779999
30-10-2018,50.43307495,96.20872498,238.7644501
31-10-2018,51.74769592,99.06538391,241.3146667
01-11-2018,52.54214096,98.23994446,243.8826752
02-11-2018,49.05698013,98.46253967,242.4381561
05-11-2018,47.6643486,99.71464539,243.7756958
06-11-2018,48.17978287,99.9094162,245.3182526
07-11-2018,49.64099503,103.8419571,250.5702362
08-11-2018,49.46780396,103.6471939,250.115448
09-11-2018,48.51398849,101.6252747,247.6723328
12-11-2018,46.07014465,99.12104797,243.0445099
13-11-2018,45.60982895,99.18597412,242.5897217
14-11-2018,44.3214798,97.77941132,240.9312439
15-11-2018,45.4152832,99.93119812,243.445755
16-11-2018,45.91828537,100.8719788,244.0788269
19-11-2018,44.09844208,97.45337677,239.9503326
20-11-2018,41.99150085,94.74269867,235.5098419
21-11-2018,41.94406128,96.04682922,236.3123169
23-11-2018,40.87873459,96.009552,234.7340546
26-11-2018,41.43156433,99.17663574,238.5236969
27-11-2018,41.34139633,99.80075073,239.3261261
28-11-2018,42.93109512,103.5081329,244.8368073
29-11-2018,42.60129166,102.6418533,244.3017578
30-11-2018,42.37113571,103.2938614,245.7908936
03-12-2018,43.85168076,104.4116745,249.0454865
04-12-2018,41.92270279,101.086235,240.9757385
06-12-2018,41.45528412,101.7103271,240.610199
07-12-2018,39.97712708,97.63968658,235.0193939
10-12-2018,40.24048233,100.2199249,235.4652863
11-12-2018,40.01033783,101.1514282,235.5187531
12-12-2018,40.12185669,101.6078796,236.7046509
13-12-2018,40.56079865,101.9525146,236.6243896
14-12-2018,39.2629509,98.76678467,232.2552185
17-12-2018,38.8975563,95.84189606,227.6987152
18-12-2018,39.40294266,96.84790039,227.4490967
19-12-2018,38.17388916,96.58707428,224.0428314
20-12-2018,37.2105751,94.55641937,220.3958588
21-12-2018,35.76325226,91.50110626,215.8800659
24-12-2018,34.8379097,87.68196106,210.1759033
26-12-2018,37.29125595,93.67150116,220.7950134
27-12-2018,37.04924011,94.24903107,222.4901276
28-12-2018,37.06821442,93.51312256,222.2031097
31-12-2018,37.42649078,94.61232758,224.1493378
02-01-2019,37.46921158,94.19313812,224.3825073
03-01-2019,33.73699951,90.72794342,219.0281219
04-01-2019,35.1771965,94.94764709,226.3646393
07-01-2019,35.09890366,95.06874084,228.1494446
08-01-2019,35.76800919,95.75806427,230.2930145
09-01-2019,36.37539673,97.12736511,231.3692932
10-01-2019,36.49165344,96.50324249,232.1854706
11-01-2019,36.13338852,95.75806427,232.275116
14-01-2019,35.59004974,95.05941772,230.858017
15-01-2019,36.31845474,97.81668854,233.5038605
16-01-2019,36.76215363,98.16130066,234.0688934
17-01-2019,36.98043442,98.85062408,235.8447266
18-01-2019,37.20820236,100.3317261,238.9838562
22-01-2019,36.37303543,98.44078064,235.7550201
23-01-2019,36.52013779,99.40021515,236.2483368
24-01-2019,36.23066711,98.92514801,236.3738708
25-01-2019,37.43123627,99.82872009,238.3739319
28-01-2019,37.08483505,97.88187408,236.5621948
29-01-2019,36.70045853,95.88847351,236.2483368
30-01-2019,39.20836639,99.09282684,239.9883118
31-01-2019,39.49071503,97.27639771,242.0960236
01-02-2019,39.50971222,95.73941803,242.2125702
04-02-2019,40.63196182,98.4966507,243.916687
05-02-2019,41.32717514,99.87529755,244.9391479
06-02-2019,41.34139633,98.76678467,244.6162567
07-02-2019,40.55841827,98.05883789,242.2843628
08-02-2019,40.60608292,98.43144989,242.5803375
11-02-2019,40.37255478,98.0402298,242.7148285
12-02-2019,40.72045517,99.56790161,245.8359833
13-02-2019,40.5512619,99.49336243,246.6342468
14-02-2019,40.69900513,99.57720184,246.0871887
15-02-2019,40.60847092,100.806778,248.7688446
19-02-2019,40.72999573,100.7601929,249.1992645
20-02-2019,40.99209976,100.2363358,249.7015839
21-02-2019,40.76096344,102.3505096,248.8136444
22-02-2019,41.21608734,103.8098602,250.3564148
25-02-2019,41.51633835,104.3898544,250.6971588
26-02-2019,41.54014587,105.1101608,250.5177155
27-02-2019,41.66883087,104.9324265,250.410141
28-02-2019,41.2589798,104.8014679,249.9437561
01-03-2019,41.69264603,105.2691803,251.504364
04-03-2019,41.90234375,105.0166397,250.5895691
05-03-2019,41.82608414,104.4927521,250.2486572
06-03-2019,41.58543777,104.5395279,248.7329102
07-03-2019,41.10409927,103.2672806,246.6521454
08-03-2019,41.20178223,103.3795395,246.1589203
11-03-2019,42.62911606,105.5498428,249.7285309
12-03-2019,43.10805893,106.288887,250.6702576
13-03-2019,43.29868698,107.1121063,252.329422
14-03-2019,43.78002548,107.1962814,252.167984
15-03-2019,44.34951782,108.4311142,253.4139404
18-03-2019,44.8022728,109.9839935,254.3327332
19-03-2019,44.44723511,110.0588379,254.3957977
20-03-2019,44.83563614,109.937233,253.6300964
21-03-2019,46.48694229,112.4630127,256.4946594
22-03-2019,45.5242691,109.4975739,251.558136
25-03-2019,44.97383118,110.0682068,251.3690491
26-03-2019,44.50917816,110.3020782,253.2426605
27-03-2019,44.90949631,109.2356186,251.9184265
28-03-2019,44.96907806,109.3852921,252.8733978
29-03-2019,45.26216507,110.3301544,254.4678497
01-04-2019,45.56954575,111.3404465,257.4856567
02-04-2019,46.23197556,111.4994736,257.6116943
03-04-2019,46.54889679,112.229126,258.0171204
04-04-2019,46.62992096,111.6585159,258.7017822
05-04-2019,46.94205475,112.1543045,259.9539185
08-04-2019,47.68073654,112.1917191,260.1520691
09-04-2019,47.53777695,111.5836487,258.8188782
10-04-2019,47.80464172,112.4349442,259.7017517
11-04-2019,47.40671539,112.565918,259.6296387
12-04-2019,47.38765335,113.1459045,261.386261
15-04-2019,47.47344208,113.2394638,261.2150879
16-04-2019,47.47821045,112.9775314,261.386261
17-04-2019,48.40275192,113.913002,260.7466736
18-04-2019,48.57668686,115.4097672,261.2601318
22-04-2019,48.73635101,115.7746048,261.4853821
23-04-2019,49.43927765,117.3462067,263.8365784
24-04-2019,49.36303711,116.9439468,263.2510681
25-04-2019,48.91505051,120.8167877,263.0887451
26-04-2019,48.68154144,121.5090637,264.3140259
29-04-2019,48.75541306,121.3968201,264.7284241
30-04-2019,47.81657028,122.1732635,264.8634033
01-05-2019,50.16368103,119.6287613,262.8725891
02-05-2019,49.83721924,118.0665207,262.3050842
03-05-2019,50.45675659,120.5829544,264.8724365
06-05-2019,49.67757416,119.8813171,263.7824402
07-05-2019,48.33841324,117.4210358,259.3774109
08-05-2019,48.34793854,117.411705,259.0170288
09-05-2019,47.82847977,117.4023438,258.2333679
10-05-2019,47.16589355,118.9271469,259.5305481
13-05-2019,44.42462921,115.3910599,253.0085144
14-05-2019,45.12789154,116.6819992,255.2965546
15-05-2019,45.66849136,118.3251495,256.7919617
16-05-2019,45.46755981,121.0574799,259.1701355
17-05-2019,45.20922852,120.2499924,257.4946289
20-05-2019,43.79553986,118.5129395,255.7920837
21-05-2019,44.63513947,119.1514435,258.0982361
22-05-2019,43.72137833,119.8744049,257.3055115
23-05-2019,42.97506714,118.4753876,254.1615448
24-05-2019,42.81003189,118.5317459,254.7380981
28-05-2019,42.63301086,118.456604,252.3688812
29-05-2019,42.4296875,117.3111115,250.6753693
30-05-2019,42.64975739,118.0528641,251.3599548
31-05-2019,41.8771286,116.1280441,247.9728394
03-06-2019,41.45374298,112.5224991,247.3422394
04-06-2019,42.97028732,115.6397781,252.7112732
05-06-2019,43.66396713,118.1467667,254.9002686
06-06-2019,44.30503845,120.015274,256.5577393
07-06-2019,45.48429871,123.3766556,259.1251831
10-06-2019,46.0655632,124.5033951,260.3143005
11-06-2019,46.59898376,124.0339432,260.2512512
12-06-2019,46.45067596,123.4611893,259.7918091
13-06-2019,46.44110107,124.240509,260.863739
14-06-2019,46.10383987,124.3625565,260.57547
