Date,AAPL,MSFT,SPY,aapl_ret,msft_ret,spy_ret,roll_mean_aapl,roll_mean_msft,roll_mean_spy,roll_var_aapl,roll_var_msft,roll_var_spy,corr_aapl_msft,corr_aapl_spy,corr_msft_spy
05-08-2021,143.3470154,277.8513794,413.946167,0.000748279,0.010450996,0.006313001,0.00081318,0.001604033,0.000793475,0.000167434,6.46E-05,5.33E-05,0.700494972,0.74546425,0.676876317
06-08-2021,142.6636658,277.7938232,414.6302185,-0.004778499,-0.000207169,0.001651149,0.00102574,0.002023088,0.001261684,0.000163895,5.89E-05,4.91E-05,0.691103024,0.731048159,0.644619226
09-08-2021,142.6148529,276.7094116,414.2928162,-0.000342212,-0.003911295,-0.000814074,0.000391795,0.001747649,0.0007173,0.000156432,6.06E-05,4.47E-05,0.700725677,0.71536714,0.676858965
10-08-2021,142.1364746,274.8955383,414.8082581,-0.003359976,-0.006576735,0.001243375,0.000432392,0.001540806,0.00060624,0.000156074,6.32E-05,4.42E-05,0.693378318,0.72626638,0.671849112
11-08-2021,142.3903198,275.3849487,415.8389893,0.001784333,0.001778768,0.002481756,0.000143169,0.001001152,0.000887025,0.000153321,5.62E-05,4.35E-05,0.69397079,0.759624717,0.768954092
12-08-2021,145.3482819,278.1296387,417.0852356,0.020560789,0.009917399,0.002992462,-1.18E-05,0.001214824,0.000958518,0.000146123,5.92E-05,4.37E-05,0.734823983,0.79443695,0.763373373
13-08-2021,145.5532684,281.0471497,417.8441772,0.001409319,0.010435117,0.001817978,0.000269729,0.001961859,0.001208014,0.000145132,6.07E-05,4.27E-05,0.716874448,0.793653208,0.738213731
16-08-2021,147.525177,282.7266846,418.828125,0.013456727,0.005958204,0.002352052,0.001585572,0.002293045,0.001694991,0.000141575,6.10E-05,3.84E-05,0.724796455,0.759573974,0.750392846
17-08-2021,146.6173248,281.2679138,416.0826721,-0.006172893,-0.005173007,-0.006576661,0.002590814,0.002685335,0.002090296,0.000101854,5.13E-05,2.80E-05,0.652572613,0.654000882,0.693041707
18-08-2021,142.878418,279.5467529,411.5285645,-0.025831915,-0.006138093,-0.011005538,0.000139664,0.001997596,0.000888671,0.00010937,5.31E-05,2.76E-05,0.675214334,0.66242467,0.723997124
19-08-2021,143.2103577,285.3544617,412.1657715,0.002320537,0.020562581,0.001547193,0.000495152,0.00262348,0.000578353,0.000108079,6.84E-05,2.50E-05,0.635708366,0.740938215,0.643338873
20-08-2021,144.664917,292.6525269,415.4454651,0.010105569,0.025253858,0.007925728,0.000520062,0.00303061,0.000856155,0.000108567,8.40E-05,2.75E-05,0.61944392,0.756709624,0.702147682
23-08-2021,146.1487732,292.931366,419.099823,0.010204947,0.000952346,0.008757778,0.000438504,0.002492086,0.000785791,0.000106755,7.96E-05,2.62E-05,0.573038976,0.752718867,0.62489365
24-08-2021,146.0608673,290.9794006,419.7651367,-0.000601663,-0.006685859,0.001586224,0.000272221,0.002275741,0.000744563,0.000106479,8.27E-05,2.61E-05,0.573702754,0.750457265,0.614591387
25-08-2021,144.8308716,290.3929443,420.6459656,-0.008456775,-0.00201749,0.002096187,0.000584388,0.002594988,0.001061918,9.85E-05,7.75E-05,2.47E-05,0.540328496,0.706039597,0.577214949
26-08-2021,144.0303345,287.5852051,418.1628723,-0.005542725,-0.009715804,-0.00592054,0.000904776,0.002185544,0.00079951,9.20E-05,8.42E-05,2.69E-05,0.553622364,0.724991034,0.612165441
27-08-2021,145.065155,288.190979,421.9016418,0.007159053,0.0021042,0.008901207,0.001029405,0.002239184,0.00102629,9.33E-05,8.41E-05,2.96E-05,0.552177177,0.722859218,0.587295714
30-08-2021,149.4776764,291.9121094,423.7569885,0.029964074,0.01282938,0.00438794,0.002384388,0.00311511,0.001467058,0.000133212,8.59E-05,2.82E-05,0.590690314,0.690877222,0.576459508
31-08-2021,148.218338,290.2679138,423.1291809,-0.008460617,-0.005648425,-0.001482626,0.002092622,0.002861191,0.001496469,0.00013789,8.91E-05,2.80E-05,0.60498808,0.693836789,0.581875894
01-09-2021,148.8821564,290.2197571,423.3540344,0.004468653,-0.000165918,0.000531265,0.001707089,0.002470297,0.001135939,0.000132533,8.80E-05,2.58E-05,0.590828954,0.674610433,0.574599817
02-09-2021,149.9950409,289.5660095,424.6565552,0.007447137,-0.002255136,0.003071947,0.002194388,0.002464187,0.001517038,0.000132921,8.81E-05,2.40E-05,0.567712555,0.680786115,0.555391207
03-09-2021,150.6295471,289.5563049,424.5534363,0.004221259,-3.35E-05,-0.000242858,0.002359768,0.001964925,0.001204854,0.000132994,8.49E-05,2.29E-05,0.58182082,0.700789368,0.536785904
07-09-2021,152.962738,288.6332397,423.0354309,0.015370857,-0.003192953,-0.003581942,0.003319261,0.001822745,0.00095566,0.000137944,8.60E-05,2.39E-05,0.531101236,0.625468217,0.548819457
08-09-2021,151.4202728,288.6620789,422.5201111,-0.010135115,9.99E-05,-0.001218891,0.002852932,0.002013754,0.000936383,0.000146096,8.45E-05,2.40E-05,0.522560391,0.625831738,0.545840973
09-09-2021,150.4050446,285.8159485,420.7116089,-0.006727282,-0.00990866,-0.004289461,0.002692584,0.001855091,0.000672914,0.000148728,8.79E-05,2.53E-05,0.534204122,0.645916797,0.589350384
10-09-2021,145.4263458,284.3352356,417.3944702,-0.033662208,-0.005194118,-0.007915838,0.001004654,0.001523049,0.000177791,0.000211779,9.02E-05,2.86E-05,0.530173947,0.699904476,0.603656955
13-09-2021,145.992569,285.565918,418.4627075,0.003885979,0.00431894,0.00255603,0.000210615,0.001256455,0.000157008,0.00019241,8.70E-05,2.84E-05,0.504337723,0.702951298,0.598728907
14-09-2021,144.5965881,288.2583008,416.2045288,-0.009608009,0.009384067,-0.005410981,-0.00031402,0.001206405,-0.000187228,0.000196869,8.61E-05,2.97E-05,0.466143634,0.711676734,0.528573913
15-09-2021,145.4849396,293.0948181,419.6808167,0.006124859,0.016639212,0.008317667,-0.000663156,0.001715025,9.68E-05,0.000189332,9.66E-05,3.29E-05,0.462661959,0.703297614,0.57701455
16-09-2021,145.2506409,293.4794006,419.0155334,-0.001611765,0.001311284,-0.00158647,-0.00044596,0.002023801,0.000334477,0.00018781,9.42E-05,3.08E-05,0.455917636,0.706475626,0.561042131
17-09-2021,142.5855713,288.3351746,414.9339294,-0.018518488,-0.017683847,-0.00978869,-9.77E-05,0.001474003,0.000392422,0.000171791,0.000109922,2.95E-05,0.496845146,0.680895326,0.62514593
20-09-2021,139.5398254,282.9794312,408.0152283,-0.021592273,-0.01874939,-0.016814803,-0.001236406,-0.000397996,-0.000481958,0.000193238,0.000108473,4.34E-05,0.590302221,0.717999818,0.731012313
21-09-2021,140.018158,283.4602356,407.6298218,0.003422067,0.001697637,-0.000945035,-0.001554668,-0.001519721,-0.000904376,0.000187785,7.45E-05,3.97E-05,0.600645401,0.703525692,0.714223473
22-09-2021,142.3805847,287.0948486,411.6061096,0.016731532,0.012740793,0.009707384,-0.001243879,-0.000958366,-0.000859156,0.000197488,8.40E-05,4.07E-05,0.639996888,0.722579198,0.77305285
23-09-2021,143.3372345,288.0370178,416.6071167,0.006696491,0.003276362,0.012076764,-0.000896347,-0.000483975,-0.000359607,0.000200493,8.30E-05,4.85E-05,0.652034969,0.70632458,0.762543615
24-09-2021,143.4251404,287.8352356,417.2933655,0.000613092,-0.000700788,0.001645877,-0.000464449,-0.000421274,-0.00038105,0.000197553,8.29E-05,4.84E-05,0.652461652,0.723446264,0.766540197
27-09-2021,141.911972,282.8544617,416.0995483,-0.01060628,-0.017455722,-0.002864958,-0.000705571,-0.000789842,-0.000235546,0.000201346,9.29E-05,4.71E-05,0.655570884,0.724895876,0.727371695
28-09-2021,138.5342865,272.6141052,407.7143555,-0.024089099,-0.036875235,-0.02035771,-0.002193578,-0.002646006,-0.001628828,0.000223268,0.000154021,6.12E-05,0.68936681,0.75623271,0.828474916
29-09-2021,139.4323883,273.0756531,408.4006042,0.006461961,0.001691613,0.001681746,-0.003312726,-0.003176375,-0.001757694,0.000173993,0.000142692,5.99E-05,0.661352853,0.783529728,0.826509159
30-09-2021,138.1340332,271.0756531,403.4090271,-0.009355343,-0.00735093,-0.012297563,-0.003355332,-0.003257447,-0.002272691,0.000174491,0.000143251,6.52E-05,0.663047547,0.780400266,0.813487582
01-10-2021,139.2566986,277.9795227,408.2032166,0.008094514,0.025149507,0.011814127,-0.003182672,-0.002051951,-0.001735412,0.000177954,0.000181595,7.44E-05,0.665665204,0.782975593,0.838800965
04-10-2021,135.8301544,272.2198181,402.9390259,-0.024913742,-0.020937557,-0.01297988,-0.004723666,-0.00294159,-0.002499785,0.000193423,0.000198595,7.89E-05,0.708458588,0.797224294,0.858112629
05-10-2021,137.7533417,277.6524963,407.1315613,0.014059466,0.019760424,0.01035113,-0.00425518,-0.001999022,-0.001995309,0.000206832,0.000223009,8.67E-05,0.737579938,0.816490301,0.871771925
06-10-2021,138.6221619,281.8352051,408.8236084,0.006287265,0.014952203,0.004147408,-0.004687732,-0.001134967,-0.001627245,0.000192934,0.000236521,8.83E-05,0.790699986,0.875622384,0.871771282
07-10-2021,139.8814545,283.5082703,412.3581848,0.009043338,0.005918774,0.008608565,-0.003774473,-0.000857878,-0.001159271,0.000200002,0.000238852,9.33E-05,0.795285057,0.885622544,0.86704104
08-10-2021,139.5007172,283.5082703,411.6061096,-0.002725568,0,-0.001825505,-0.003583915,-0.000386037,-0.00104194,0.000199583,0.000234559,9.28E-05,0.796967311,0.885026949,0.867020529
11-10-2021,139.4129028,282.9121094,408.6262207,-0.000629689,-0.002105013,-0.007265995,-0.002010938,-0.000238936,-0.001010995,0.000152186,0.000233528,9.24E-05,0.873692122,0.920482736,0.863294723
12-10-2021,138.1438293,281.6141052,407.6204224,-0.00914467,-0.004598569,-0.002464448,-0.002631445,-0.00066358,-0.001250065,0.000152587,0.00023325,9.18E-05,0.872713799,0.916400945,0.86246409
13-10-2021,137.5580902,284.9121094,409.086853,-0.004249082,0.011643032,0.003591084,-0.002376258,-0.00055601,-0.000821395,0.000150216,0.000235763,9.19E-05,0.888056865,0.906372997,0.891436518
14-10-2021,140.3402863,291.1043701,415.967926,0.020023788,0.021501118,0.016680668,-0.001714404,-0.000324491,-0.000423157,0.000171231,0.000245249,0.000102877,0.899634969,0.918720939,0.897541224
15-10-2021,141.3945923,292.5082703,419.1358948,0.007484419,0.004811078,0.007587042,-0.001281252,-0.000157834,1.37E-05,0.000175264,0.000246404,0.000105817,0.898096284,0.921021846,0.895760137
18-10-2021,143.0639191,295.4697571,420.376709,0.011737008,0.010073546,0.002956037,0.000159485,0.001163947,0.000620568,0.000166702,0.000234446,0.000101059,0.891230817,0.908947072,0.888192877
19-10-2021,145.2213898,296.3736572,423.6198425,0.014967887,0.003054527,0.00768522,0.001900445,0.002202229,0.001787236,0.000150827,0.000213666,8.69E-05,0.858047707,0.891794743,0.871357062
20-10-2021,145.7094574,295.585144,425.2837524,0.003355217,-0.002664083,0.003920144,0.001897262,0.001994528,0.002018911,0.000150818,0.000214792,8.67E-05,0.854066673,0.896043997,0.866145061
21-10-2021,145.9242401,298.806366,426.3929749,0.001472962,0.010838828,0.002604798,0.001170664,0.001903958,0.001680693,0.000139269,0.00021292,8.37E-05,0.844890928,0.894009914,0.856450609
22-10-2021,145.1530457,297.2678528,425.9511108,-0.00529891,-0.005162165,-0.001036821,0.000599454,0.001502123,0.001056236,0.000139493,0.000215153,7.82E-05,0.849436162,0.901189131,0.881016354
25-10-2021,145.104187,296.2774048,428.2354736,-0.000336658,-0.0033374,0.00534864,0.000554228,0.00137657,0.001232559,0.000139535,0.000216065,7.91E-05,0.848794174,0.894241677,0.867029176
26-10-2021,145.7680511,298.1813049,428.6208801,0.004564652,0.006405513,0.000899583,0.001276653,0.00251282,0.001411822,0.000133563,0.000198241,7.82E-05,0.842041143,0.894716061,0.876801048
27-10-2021,145.3092194,310.7389832,426.7220154,-0.003152648,0.04125157,-0.004440015,0.002273627,0.006233144,0.002169808,0.000101329,0.000181172,5.56E-05,0.550494158,0.856974996,0.51811175
28-10-2021,148.9407196,311.8735962,430.839325,0.024684352,0.003644688,0.009602441,0.00314136,0.006326147,0.002546984,0.000124773,0.000180466,5.82E-05,0.483500989,0.849706364,0.496575509
29-10-2021,146.2366028,318.8638916,431.7136536,-0.018322495,0.022166374,0.002027305,0.002714353,0.007731733,0.00322912,0.000139808,0.000181584,4.67E-05,0.298982791,0.791927822,0.426981075
01-11-2021,145.416626,316.70047,432.4562683,-0.005622972,-0.006807902,0.001718678,0.002061139,0.006209952,0.002748385,0.000141389,0.000174554,4.29E-05,0.305347652,0.795930346,0.371870253
02-11-2021,146.451355,320.3158264,434.2047119,0.00709042,0.011351029,0.004034902,0.003585147,0.007747503,0.003558612,0.000103832,0.000136544,3.00E-05,0.085554727,0.714077438,0.154252682
03-11-2021,147.8864288,321.1523132,436.8556213,0.009751281,0.00260804,0.006086645,0.003379995,0.006930723,0.003355542,0.000100204,0.000129948,2.79E-05,0.018711335,0.69951546,0.082364827
04-11-2021,147.3690033,323.4985046,438.9143372,-0.003504938,0.007278985,0.004701508,0.0029137,0.006565332,0.003381927,0.000101923,0.000126597,2.80E-05,0.005901391,0.682276211,0.078588597
05-11-2021,147.8969574,323.1330261,440.4372253,0.00357613,-0.001130407,0.003463665,0.002653356,0.006229657,0.003136932,1.00E-04,0.000129419,2.66E-05,0.004587339,0.674774118,0.080663084
08-11-2021,147.0757446,324.0273743,440.8132324,-0.005568074,0.002763917,0.000853349,0.002517999,0.006361272,0.003264497,0.000101909,0.000128061,2.56E-05,0.002536651,0.673794663,0.06223553
09-11-2021,147.4374237,323.0273743,439.3561401,0.002456116,-0.003090931,-0.003310939,0.002664942,0.006314323,0.003452833,0.000101391,0.000128942,2.21E-05,-0.008799982,0.690638578,0.041549375
10-11-2021,144.6120605,318.07547,435.8215942,-0.019349127,-0.015448388,-0.008077365,0.002179016,0.005797665,0.003185551,0.000118401,0.000146388,2.70E-05,0.12335979,0.739512963,0.181321939
11-11-2021,144.5631866,319.6427612,435.9625549,-0.000338023,0.004915319,0.000323384,0.002365257,0.005477298,0.003029946,0.000116615,0.000144611,2.73E-05,0.140866991,0.749239057,0.180465172
12-11-2021,146.635788,323.7677307,439.252655,0.01423519,0.012822377,0.007518415,0.002089609,0.005064025,0.002593648,0.000107989,0.000134291,1.88E-05,0.069628081,0.727147916,0.03719588
15-11-2021,146.6455383,323.1427612,439.4030762,6.65E-05,-0.001932167,0.000342389,0.001736375,0.004742918,0.002248665,0.000106607,0.000136627,1.77E-05,0.074918632,0.725890346,0.052948039
16-11-2021,147.6232147,326.45047,441.1422424,0.00664481,0.010184027,0.003950208,0.001493889,0.004748179,0.002296006,0.000102749,0.000136686,1.78E-05,0.065083041,0.738728234,0.058313812
17-11-2021,150.0575256,326.6719666,440.0705872,0.016355544,0.00067827,-0.002432229,0.001559968,0.004635024,0.001814223,0.000104711,0.000137357,1.73E-05,0.048675059,0.576655352,0.087098
18-11-2021,154.3395233,328.7430115,441.5651855,0.028136148,0.006319818,0.003390515,0.002740012,0.005062828,0.001789003,0.000138402,0.000134643,1.72E-05,0.06007922,0.542757235,0.107210932
19-11-2021,156.9596252,330.5154114,440.7756653,0.016833736,0.005376963,-0.001789604,0.003471478,0.00480274,0.001579745,0.000147692,0.000132909,1.77E-05,0.064154829,0.471882943,0.098995458
22-11-2021,157.4191589,327.355896,439.53479,0.002923442,-0.009605343,-0.002819178,0.003863018,0.00459116,0.001494871,0.0001437,0.000138277,1.83E-05,0.036183028,0.45094251,0.13207502
23-11-2021,157.8003998,325.28479,440.1176147,0.002418892,-0.00634687,0.001325125,0.003994235,0.004447852,0.001303275,0.000142904,0.000141094,1.76E-05,0.029895932,0.479054167,0.165601583
24-11-2021,158.3185577,325.5063171,441.2926025,0.003278249,0.000680793,0.002666156,0.003932978,0.004175246,0.001387398,0.00014291,0.000141534,1.76E-05,0.030281228,0.47735937,0.161116011
26-11-2021,153.3032532,317.5783997,431.45047,-0.032191184,-0.024657153,-0.022555435,0.00255019,0.001036735,0.000524759,0.000203639,0.000104024,4.38E-05,0.446339078,0.676382709,0.748371533
29-11-2021,156.6565704,324.2733459,436.7427979,0.021637953,0.020862104,0.01219174,0.002405124,0.001856612,0.000648059,0.000197338,0.00012263,4.65E-05,0.521476816,0.678635771,0.805267122
30-11-2021,161.6034241,318.4550171,428.2448425,0.031089375,-0.018105589,-0.019649365,0.00475807,-6.11E-05,-0.000384164,0.000211183,0.000118069,6.59E-05,0.49573138,0.338026578,0.879693532
01-12-2021,161.0852203,317.9637451,423.4882813,-0.003211791,-0.001543864,-0.011169251,0.004872888,0.000189568,-0.000997875,0.000208957,0.000115837,7.11E-05,0.484238193,0.371986798,0.873436672
02-12-2021,160.0978241,317.3953857,429.9745483,-0.006148515,-0.001789097,0.015200174,0.004242463,-0.000436152,-0.000466195,0.000214367,0.000109393,8.26E-05,0.488302994,0.271997323,0.790858299
03-12-2021,158.2207794,311.1533203,426.2331848,-0.011793633,-0.019862488,-0.008739438,0.003216514,-0.001506177,-0.001172199,0.000224602,0.000126596,8.34E-05,0.52401429,0.294253325,0.79262538
06-12-2021,161.6230011,314.2165527,431.28125,0.021275074,0.009796624,0.011773851,0.004396515,-0.00138629,-0.000835421,0.000237187,0.00012911,8.99E-05,0.579277408,0.36644053,0.799372353
07-12-2021,167.3518829,322.6261292,440.2022095,0.034832209,0.026411752,0.020473759,0.0058849,-7.48E-05,-2.54E-05,0.000281144,0.000165937,0.000111008,0.655739841,0.480313201,0.844200978
08-12-2021,171.1647186,322.6743164,441.3678589,0.022527681,0.000149348,0.002644487,0.007222793,-0.000199262,5.99E-05,0.000286555,0.00016552,0.000111318,0.659459474,0.489679609,0.843468142
09-12-2021,170.6563416,320.8729553,438.3879395,-0.002974523,-0.005598239,-0.00677445,0.006964191,-0.000318657,-0.000105053,0.000290548,0.000166545,0.000113057,0.662128631,0.497095692,0.84412179
10-12-2021,175.4369812,329.9664307,442.5146484,0.027628061,0.027945657,0.009369343,0.0092012,0.001747726,0.000725743,0.000272024,0.00019056,0.000113642,0.659247389,0.497336916,0.824860662
13-12-2021,171.809967,326.9416809,438.5947266,-0.020890874,-0.009209115,-0.008897755,0.008222493,0.001075134,0.000286641,0.000311745,0.000195585,0.000118062,0.677936899,0.527916234,0.831880607
14-12-2021,170.431488,316.2877197,435.5771179,-0.008055637,-0.033129504,-0.006903953,0.007161025,-0.001113051,-0.000400139,0.000322003,0.000242156,0.000117537,0.677802819,0.535570776,0.78765114
15-12-2021,175.2903442,322.3660583,442.3831177,0.028110323,0.019035422,0.015504429,0.008496445,-0.000114594,0.000321863,0.000339557,0.000261374,0.00012961,0.700488841,0.572500785,0.805075269
16-12-2021,168.4077759,312.973938,438.4819641,-0.040055433,-0.029567805,-0.008857609,0.006272624,-0.002007539,-0.000288033,0.000452058,0.000295683,0.000132775,0.756879923,0.576743869,0.800532137
17-12-2021,167.3128204,311.9142456,433.8152466,-0.00652304,-0.003391626,-0.010699936,0.005183167,-0.002201343,-0.000681733,0.000453914,0.000295378,0.000137802,0.753834176,0.594121768,0.790798906
20-12-2021,165.9539032,308.1671753,429.2022705,-0.008155178,-0.012085884,-0.010690444,0.003455009,-0.003077805,-0.001352255,0.000433332,0.000295827,0.00014151,0.757600962,0.60321849,0.792460268
21-12-2021,169.1214447,315.2762146,436.8244324,0.018907006,0.022806714,0.017603057,0.003553736,-0.002247817,-0.000428795,0.000436311,0.000325029,0.00015857,0.758152802,0.624322957,0.819526504
22-12-2021,171.7121429,320.9692993,441.1921692,0.015202422,0.017896351,0.009949181,0.004138449,-0.000938213,0.000179222,0.000442716,0.000340811,0.000163281,0.762552948,0.63159582,0.82573466
23-12-2021,172.3378754,322.4046021,443.9373169,0.003637455,0.004461807,0.006202836,0.004196476,-0.000423514,0.000411494,0.000442578,0.000340529,0.000164973,0.76136212,0.628201153,0.829470287
27-12-2021,176.2973022,329.8796997,450.2199402,0.022714845,0.022920757,0.014052845,0.005122028,0.000635532,0.000953717,0.000458782,0.000366538,0.000173715,0.771099024,0.644523832,0.839341628
28-12-2021,175.2805481,328.7237549,449.8520508,-0.005783965,-0.003510294,-0.000817467,0.006379515,0.001642525,0.001988859,0.000393455,0.000334346,0.000145112,0.744285965,0.576249325,0.823259949
29-12-2021,175.3685303,329.3980713,450.4274597,0.000501825,0.002049215,0.00127829,0.005373033,0.000746673,0.001469171,0.000382478,0.000315042,0.000139649,0.732362109,0.560629445,0.815393523
30-12-2021,174.2149353,326.864563,449.182312,-0.00659985,-0.007721058,-0.002768197,0.003578308,0.001241175,0.002273036,0.000353197,0.0003006,0.000117569,0.873019426,0.788972934,0.811199482
31-12-2021,173.5990143,323.9746399,448.0502014,-0.003541673,-0.008880664,-0.002523563,0.003562599,0.000891803,0.002684735,0.000353426,0.000305207,0.000109506,0.874199947,0.80275237,0.838029471
03-01-2022,177.9397278,322.4623718,450.6443787,0.024696761,-0.004678788,0.005773228,0.005031422,0.000754199,0.002235833,0.000368778,0.000306379,0.00010194,0.833417759,0.866254431,0.871168921
04-01-2022,175.6813965,316.9330444,450.4934082,-0.012772778,-0.017295918,-0.000335066,0.004984796,0.000876417,0.002636041,0.000370471,0.000301401,9.61E-05,0.834550395,0.853537691,0.85157358
05-01-2022,171.0083008,304.7666016,441.8430786,-0.026960009,-0.039144292,-0.019388652,0.002687887,-0.001454103,0.001152113,0.000402687,0.000371803,0.000113847,0.852611905,0.864916191,0.881113126
06-01-2022,168.1535645,302.35849,441.428009,-0.016834462,-0.007932877,-0.000939847,0.000227569,-0.003089562,0.000132417,0.000363724,0.000332268,9.43E-05,0.82619738,0.829036133,0.86593073
07-01-2022,168.3197632,302.5125427,439.6827393,0.000987886,0.000509374,-0.003961527,-0.000798135,-0.003072417,-0.000182155,0.000337783,0.000332391,9.47E-05,0.846862276,0.83995519,0.85744329
10-01-2022,168.3393097,302.7340698,439.1356812,0.00011612,0.000732023,-0.001244986,-0.000650962,-0.002770976,8.12E-05,0.000337566,0.0003327,9.25E-05,0.846301334,0.845543039,0.860751268
11-01-2022,171.1647186,303.4180603,443.135376,0.016644716,0.002256829,0.009066878,-0.001173978,-0.003994254,6.67E-05,0.00031225,0.000285217,9.23E-05,0.817149982,0.848827707,0.856908195
12-01-2022,171.6046295,306.5873108,444.3334351,0.002566806,0.010390987,0.002699948,-5.69E-05,-0.003060916,0.000619021,0.000292202,0.000293289,8.83E-05,0.820901841,0.841089655,0.85780917
13-01-2022,168.3393097,293.6116638,438.2112122,-0.019211522,-0.043244556,-0.013874247,-0.000588178,-0.003542585,0.000287102,0.000307052,0.000328576,9.58E-05,0.83904119,0.849782232,0.877246687
14-01-2022,169.199646,298.8135376,438.3903809,0.005097712,0.017561736,0.00040878,-0.001684017,-0.00361276,-0.000431738,0.000266227,0.000325352,8.37E-05,0.815563474,0.824870719,0.839609555
18-01-2022,166.0027618,291.5406494,430.6266785,-0.019074929,-0.024640314,-0.017868254,-0.000684945,-0.003378118,-0.000860816,0.000206683,0.000313719,9.52E-05,0.817903282,0.874063847,0.845333763
19-01-2022,162.5126038,292.1956787,426.1552429,-0.021248865,0.002244265,-0.01043784,-0.001386175,-0.003109742,-0.000848336,0.000225606,0.000315224,9.49E-05,0.76002798,0.885454612,0.828819856
20-01-2022,160.8310547,290.5291748,421.4385376,-0.010401096,-0.00571971,-0.011129751,-0.001493124,-0.002806591,-0.000869255,0.000227367,0.00031144,9.54E-05,0.754798177,0.888810546,0.814098999
21-01-2022,158.7780151,285.1636658,413.1654053,-0.012847369,-0.018640719,-0.019825939,-0.003005237,-0.004780278,-0.002651588,0.000210603,0.000287083,9.29E-05,0.734417158,0.85751158,0.783374094
24-01-2022,158.005722,285.4911499,414.9200134,-0.004875848,0.001147749,0.004237753,-0.003961345,-0.005577831,-0.002923561,0.000193243,0.000262461,8.73E-05,0.704169256,0.828295709,0.762958856
25-01-2022,156.2068329,277.9003906,409.8542786,-0.011450267,-0.026948288,-0.012284084,-0.004679808,-0.00707355,-0.00380389,0.000192618,0.000277907,8.67E-05,0.698652502,0.827642631,0.770020775
26-01-2022,156.1188507,285.8186646,408.8260803,-0.0005634,0.028094828,-0.002511844,-0.005788296,-0.006827165,-0.004592685,0.000154651,0.000294701,7.02E-05,0.599970182,0.78555535,0.662088919
27-01-2022,155.6593781,288.8338623,406.807312,-0.002947434,0.010494082,-0.004950196,-0.005653223,-0.00616029,-0.004789482,0.000155036,0.000308685,6.94E-05,0.596306521,0.788561905,0.644937908
28-01-2022,166.5209351,296.9447327,416.9104614,0.067450892,0.027694384,0.024531839,-0.002465172,-0.004939092,-0.00368217,0.00040968,0.000361057,0.00010928,0.643735653,0.866821961,0.70547942
31-01-2022,170.8713989,299.5648499,424.4195251,0.025790182,0.008784885,0.017850934,-0.000922789,-0.004153094,-0.002700306,0.000446246,0.000369438,0.00013141,0.652961631,0.877233115,0.699961345
01-02-2022,170.7052155,297.4264221,427.2872925,-0.000973037,-0.007164048,0.006734191,-0.000800473,-0.004071351,-0.002259461,0.000445887,0.000368767,0.000135655,0.65228443,0.863513509,0.683216739
02-02-2022,171.9076996,301.9538879,431.4379272,0.00701952,0.015107443,0.009667043,-0.001642247,-0.003129149,-0.002074041,0.000415696,0.000386208,0.000139504,0.682853487,0.859416349,0.707868457
03-02-2022,169.033432,290.1920166,421.2970886,-0.016861185,-0.039731487,-0.023785388,-0.001836933,-0.00419751,-0.003190723,0.000421042,0.000441961,0.000161613,0.680048868,0.859555043,0.763386163
04-02-2022,168.749588,294.7099304,423.2781067,-0.00168063,0.015448756,0.004691167,-0.000633153,-0.001597841,-0.002044065,0.000387963,0.0003931,0.00015022,0.630756642,0.83875336,0.74208348
07-02-2022,168.0349731,289.9030762,421.9196167,-0.004243757,-0.016444939,-0.003214612,-3.36E-05,-0.002003177,-0.002152387,0.000375114,0.000401942,0.000150215,0.628717624,0.857957679,0.7386591
08-02-2022,171.1380463,293.3805237,425.3912048,0.018298388,0.011923835,0.008194413,0.000790714,-0.001459631,-0.001573533,0.000391151,0.000411015,0.000155052,0.639204827,0.863826092,0.747109148
09-02-2022,172.5574493,299.7865295,431.6173096,0.008259701,0.021600171,0.014530111,0.001178504,-0.00046591,-0.000822338,0.00039376,0.000436325,0.000167421,0.638308072,0.85082198,0.763481747
10-02-2022,168.4852753,291.2805481,423.862915,-0.023881861,-0.028783767,-0.018129249,-0.000751333,-0.001944034,-0.002117392,0.00040929,0.000473756,0.000175747,0.669835514,0.857075711,0.788427572
11-02-2022,165.0787811,284.2099915,415.5049133,-0.020425538,-0.024573514,-0.01991565,-0.001846207,-0.00360901,-0.003194325,0.000426835,0.000488842,0.000189207,0.685787086,0.863311568,0.798304527
14-02-2022,165.3136902,284.1714478,414.1464844,0.001422001,-0.000135626,-0.003274701,-0.000863658,-0.001556204,-0.002689585,0.000411277,0.000406472,0.000183237,0.678201347,0.85797734,0.808019607
15-02-2022,169.1411133,289.4406738,420.8253784,0.022888535,0.018372604,0.015998231,-1.65E-05,-0.001517591,-0.00194723,0.000436955,0.000408053,0.00019964,0.699169725,0.867237966,0.827371705
16-02-2022,168.906189,289.1028442,421.2970886,-0.00138989,-0.001167862,0.001120289,0.000825669,-0.000399855,-0.001043013,0.000418144,0.000380014,0.000186578,0.68280674,0.859104672,0.813943487
17-02-2022,165.3136902,280.6372681,412.2975464,-0.021498644,-0.029719512,-0.02159297,0.000813774,-0.00192194,-0.00157421,0.000418698,0.000420214,0.000202984,0.733830357,0.866201381,0.846590421
18-02-2022,163.7670441,277.9344788,409.6278687,-0.009399867,-0.009677576,-0.006496178,0.000861452,-0.00211041,-0.001353564,0.000417623,0.000422463,0.000199579,0.737197713,0.864791994,0.851981229
