"Date","AAPL_vol","MSFT_vol","SPY_vol"
"19-11-2015",0.019225947,0.016236599,0.00974660539051048
"20-11-2015",0.018711473,0.015364664,0.00913431946785609
"23-11-2015",0.017860078,0.014657829,0.0085053999600746
"24-11-2015",0.01760511,0.013913636,0.00835899802847556
"25-11-2015",0.01711882,0.013245791,0.00780042764165692
"27-11-2015",0.01657411,0.013376218,0.00770869370028742
"30-11-2015",0.015823142,0.01279989,0.00721513352341363
"01-12-2015",0.015127119,0.012373008,0.00793467651288275
"02-12-2015",0.014652708,0.013194556,0.0074679004491908
"03-12-2015",0.014612215,0.012573788,0.00910186701966469
"04-12-2015",0.014291986,0.013467337,0.0114620526719034
"07-12-2015",0.016693261,0.015868014,0.0106794358872579
"08-12-2015",0.016007926,0.015023565,0.0105263473933379
"09-12-2015",0.015321116,0.014260391,0.0114481326392137
"10-12-2015",0.01624396,0.014525723,0.0120377702022213
"11-12-2015",0.015550545,0.01384078,0.0110946523510444
"14-12-2015",0.017348645,0.015589503,0.0144287792602447
"15-12-2015",0.016721366,0.015865433,0.0132318253727033
"16-12-2015",0.01727416,0.015005007,0.0122017952309306
"17-12-2015",0.016605375,0.015458534,0.0113337956150042
"18-12-2015",0.017722128,0.014944531,0.0138388022845158
"21-12-2015",0.019072078,0.01700983,0.016032019535721
"22-12-2015",0.018277827,0.01617376,0.0146506668675799
"23-12-2015",0.017383051,0.015844482,0.013476950845168
"24-12-2015",0.016745131,0.015113231,0.0124251338257771
"28-12-2015",0.016017589,0.014324904,0.0114439688811302
"29-12-2015",0.015869875,0.013660799,0.0112123290844003
"30-12-2015",0.016129859,0.013531577,0.010407229234342
"31-12-2015",0.015974533,0.012953488,0.0106250592793664
"04-01-2016",0.01675277,0.013560786,0.0122952631705202
"05-01-2016",0.015977116,0.013905287,0.0138376180641573
"06-01-2016",0.017317899,0.013232328,0.0128236029230622
"07-01-2016",0.018176731,0.014348438,0.0139734536575286
"08-01-2016",0.022395683,0.019218343,0.0180094194051364
"11-01-2016",0.02119824,0.018109499,0.018799079672989
"12-01-2016",0.020572597,0.017071375,0.0170674003924982
"13-01-2016",0.019933823,0.016252812,0.0155751241882531
"14-01-2016",0.020928748,0.017197546,0.0187989482811823
"15-01-2016",0.021007648,0.018407473,0.0171338559969131
"19-01-2016",0.021403925,0.022029422,0.0190698596821957
"20-01-2016",0.02037562,0.021170641,0.0176326023694084
"21-01-2016",0.019327792,0.019871484,0.0184311458627436
"22-01-2016",0.018388889,0.018740569,0.0167745353494319
"25-01-2016",0.023001894,0.020280317,0.0153832584294715
"26-01-2016",0.022296393,0.019080898,0.0157287776854369
"27-01-2016",0.021104027,0.017984596,0.0143911812266321
"28-01-2016",0.0289004,0.017869338,0.0140014685824317
"29-01-2016",0.027261409,0.017432903,0.0128740904215886
"01-02-2016",0.027679706,0.025572968,0.0119905116210317
"02-02-2016",0.026265735,0.023930238,0.0110498945909017
"03-02-2016",0.026155716,0.025262168,0.0147207928586812
"04-02-2016",0.025732477,0.024476767,0.013511501725723
"05-02-2016",0.024363752,0.023015179,0.0126034970447123
"08-02-2016",0.0245823,0.02552851,0.0147859031496269
"09-02-2016",0.02332448,0.025026095,0.0169999282778945
"10-02-2016",0.022067166,0.02354403,0.015485047161509
"11-02-2016",0.021193501,0.022172352,0.0145808980234096
"12-02-2016",0.020193859,0.020811649,0.0157272149045723
"16-02-2016",0.019163999,0.020312404,0.0144720428276437
"17-02-2016",0.020090032,0.020185452,0.0133570110379284
"18-02-2016",0.019662467,0.021371517,0.0123634895975886
"19-02-2016",0.019666334,0.020075147,0.0122881991446125
"22-02-2016",0.018692922,0.018988008,0.0113057184338614
"23-02-2016",0.018004768,0.018486454,0.0105036399044933
"24-02-2016",0.018787594,0.019597165,0.0114713035936215
"25-02-2016",0.018258145,0.018443021,0.0105762862591105
"26-02-2016",0.017520887,0.018042619,0.00986852382682082
"29-02-2016",0.016683416,0.017783223,0.00964930692045495
"01-03-2016",0.015957624,0.017280704,0.0106762399586393
"02-03-2016",0.019807576,0.019677268,0.0100161871726182
"03-03-2016",0.018807684,0.018772811,0.00930537707966756
"04-03-2016",0.018024794,0.018095736,0.00866555962969367
"07-03-2016",0.017747929,0.017272723,0.00806997259074304
"08-03-2016",0.017125219,0.017674437,0.00754184093255153
"09-03-2016",0.016737706,0.016845517,0.00983568414753536
"10-03-2016",0.015975281,0.017776787,0.00914843575804573
"11-03-2016",0.015271559,0.017422513,0.00858393918331895
"14-03-2016",0.014959225,0.017415514,0.00809513506399752
"15-03-2016",0.014333826,0.016485355,0.00779383048429609
"16-03-2016",0.015130471,0.015790193,0.00762512333397514
"17-03-2016",0.01505893,0.015632141,0.00715176423382106
"18-03-2016",0.014421938,0.015071123,0.00674270818820148
"21-03-2016",0.013835305,0.016336621,0.00634080458966112
"22-03-2016",0.013301851,0.015530908,0.00597187690657264
"23-03-2016",0.012950253,0.014726147,0.0059319790118422
"24-03-2016",0.012618622,0.013978187,0.00687782157768767
"28-03-2016",0.012338783,0.013295484,0.00674559705179621
"29-03-2016",0.01204929,0.013239798,0.00632821104822909
"30-03-2016",0.013645729,0.014027787,0.00600563385275411
"31-03-2016",0.014208948,0.013658021,0.00568073699907276
"01-04-2016",0.013751673,0.013026225,0.00576466127595385
"04-04-2016",0.013484278,0.012584579,0.00546780475058135
"05-04-2016",0.01348454,0.012032482,0.005547828349334
"06-04-2016",0.013607737,0.013039124,0.00775232400327707
"07-04-2016",0.013413646,0.012725152,0.00730383423421272
"08-04-2016",0.014673966,0.012900019,0.00905576273565586
"11-04-2016",0.014070569,0.012354894,0.00841499116025002
"12-04-2016",0.013530203,0.011902309,0.00815545980815035
"13-04-2016",0.013622852,0.011588185,0.00765726072835002
"14-04-2016",0.013670193,0.011727376,0.00721468030781641
"15-04-2016",0.013163192,0.011271054,0.0067606915420955
"18-04-2016",0.014522782,0.010897774,0.00700084698298617
"19-04-2016",0.015551515,0.011796622,0.00661216429518272
"20-04-2016",0.015090196,0.011312867,0.00621603443835721
"21-04-2016",0.014451105,0.011999015,0.00585608019754893
"22-04-2016",0.014549934,0.011493164,0.00681007535134571
"25-04-2016",0.014012879,0.02808502,0.00646350085668306
"26-04-2016",0.013656043,0.026305945,0.00647703197057328
"27-04-2016",0.013380195,0.025155017,0.00608805045769055
"28-04-2016",0.02494766,0.023977553,0.00574005261553134
"29-04-2016",0.02601637,0.024319969,0.00732293092957542
"02-05-2016",0.025013965,0.022777439,0.00812610290807734
"03-05-2016",0.02365866,0.021594532,0.00762328371786125
"04-05-2016",0.022650364,0.020794072,0.00870696654668607
"05-05-2016",0.021647347,0.019577618,0.00946555982174151
"06-05-2016",0.020631621,0.018435106,0.00888623060638337
"09-05-2016",0.019620097,0.017497222,0.00828204173022758
"10-05-2016",0.018626311,0.016618943,0.00771730423280646
"11-05-2016",0.017795701,0.016741701,0.0072866731778339
"12-05-2016",0.017278265,0.01582306,0.00864698291065686
"13-05-2016",0.018335309,0.015252062,0.0081907682342621
"16-05-2016",0.017434975,0.014741221,0.00944313265145099
"17-05-2016",0.020107962,0.014789794,0.00882182616585131
"18-05-2016",0.019131283,0.015519422,0.010095533513815
"19-05-2016",0.018428658,0.014754861,0.00934668523354811
"20-05-2016",0.017541194,0.014575988,0.00963359363275359
"23-05-2016",0.017044214,0.013959602,0.008980149241977
"24-05-2016",0.016641436,0.014222127,0.00896326761719556
"25-05-2016",0.016690334,0.017169567,0.0084215388340535
"26-05-2016",0.016715183,0.016579967,0.00787663537450805
"27-05-2016",0.016246749,0.015662759,0.00736155653567275
"31-05-2016",0.015519496,0.014906851,0.00689756345248712
"01-06-2016",0.014894841,0.015253124,0.00656056158663103
"02-06-2016",0.015108661,0.014539395,0.00615923315360699
"03-06-2016",0.014712304,0.013951607,0.00581567708303831
"06-06-2016",0.014101163,0.014419516,0.00609537415460707
"07-06-2016",0.01369226,0.013807772,0.00575970536744774
"08-06-2016",0.01318821,0.013165828,0.00544531651302194
"09-06-2016",0.012713999,0.012555136,0.00515390699089134
"10-06-2016",0.012427091,0.012554885,0.00503343270569016
"13-06-2016",0.012296991,0.012047268,0.00702310489001126
"14-06-2016",0.013064607,0.015369539,0.00829136843201966
"15-06-2016",0.012595904,0.014933355,0.00818081342995003
"16-06-2016",0.012245438,0.014340125,0.00801433928351848
"17-06-2016",0.011871869,0.014337563,0.0074923796502729
"20-06-2016",0.013832831,0.013809512,0.00778292334993849
"21-06-2016",0.013366486,0.013136933,0.00730338507713167
"22-06-2016",0.013073001,0.01423724,0.00684950661633138
"23-06-2016",0.012682402,0.013520743,0.00673075687138825
"24-06-2016",0.012286042,0.013881627,0.00638885906540903
"27-06-2016",0.01483157,0.018644048,0.0163502391836464
"28-06-2016",0.015294042,0.021220665,0.0192690598318298
"29-06-2016",0.015460441,0.020596319,0.017581628031944
"30-06-2016",0.014987199,0.020938541,0.0161062989177271
"01-07-2016",0.014731293,0.020051882,0.0147638010051505
"05-07-2016",0.014163166,0.018855677,0.0135280804068377
"06-07-2016",0.013941441,0.0177433,0.0141523625658518
"07-07-2016",0.013477723,0.016782833,0.0129998901834621
"08-07-2016",0.013042543,0.015844986,0.012154215456904
"11-07-2016",0.012737213,0.016084822,0.0112764168735861
"12-07-2016",0.012323801,0.01537759,0.0104284694204696
"13-07-2016",0.011997624,0.015143949,0.00968657544798139
"14-07-2016",0.011801365,0.014503422,0.00904463385154826
"15-07-2016",0.012947609,0.01388537,0.00843759024419099
"18-07-2016",0.012489641,0.013211455,0.00823729100617945
"19-07-2016",0.012474779,0.012703196,0.00769458764239173
"20-07-2016",0.012059523,0.013529789,0.0076072220473959
"21-07-2016",0.01169065,0.021427308,0.00713728876343653
"22-07-2016",0.011576512,0.020125553,0.00761475527903693
"25-07-2016",0.011494999,0.019540742,0.00714348056736199
"26-07-2016",0.012290041,0.018395696,0.00734477425768903
"27-07-2016",0.012130704,0.017372523,0.00687220519784394
"28-07-2016",0.022540931,0.017093981,0.0068391018973405
"29-07-2016",0.021913765,0.01613587,0.00642008778731091
"01-08-2016",0.020770174,0.015324293,0.00603368516261458
"02-08-2016",0.020591711,0.014510828,0.00577368020623705
"03-08-2016",0.019920848,0.013823219,0.00693605044980923
"04-08-2016",0.019137958,0.013427748,0.00651436446004856
"05-08-2016",0.018327893,0.012938137,0.006121780740464
"08-08-2016",0.01798161,0.012908942,0.00580937648393583
"09-08-2016",0.017286681,0.012321725,0.00556942040548837
"10-08-2016",0.016534901,0.011827481,0.00527291638527964
"11-08-2016",0.016004586,0.011431677,0.0055652991719143
"12-08-2016",0.01528804,0.011084209,0.00528061515917068
"15-08-2016",0.014631151,0.010973244,0.00526679798364173
"16-08-2016",0.014510859,0.010592009,0.00499764996582761
"17-08-2016",0.013936247,0.010516962,0.00592906231913571
"18-08-2016",0.013401051,0.010167866,0.00559463739085411
"19-08-2016",0.012928533,0.009857498,0.00528689645416395
"22-08-2016",0.012498805,0.009572248,0.00517542348888939
"23-08-2016",0.012465035,0.009328093,0.00519800724942292
"24-08-2016",0.012076748,0.009201571,0.00493217262369674
"25-08-2016",0.01204384,0.008990627,0.00586981220435309
"26-08-2016",0.011781935,0.008895062,0.00576262860404923
"29-08-2016",0.011705316,0.008803403,0.00586826725470296
"30-08-2016",0.011373556,0.008640775,0.00555639409421452
"31-08-2016",0.011512395,0.008674708,0.00555207042431325
"01-09-2016",0.011187829,0.009003933,0.00590390213443503
"02-09-2016",0.010970714,0.008816492,0.00570358266584852
"06-09-2016",0.011093846,0.008656083,0.00540717629006497
"07-09-2016",0.010824801,0.008558735,0.00512332621641408
"08-09-2016",0.010750059,0.008423171,0.0048623803997928
"09-09-2016",0.013681223,0.008485517,0.00521924211869363
"12-09-2016",0.015275532,0.011522962,0.0116210718100195
"13-09-2016",0.015899589,0.011678011,0.0107821205748433
"14-09-2016",0.01698932,0.011607028,0.0123257042649092
"15-09-2016",0.019193875,0.011419928,0.0118179699049568
"16-09-2016",0.021437773,0.011982913,0.0109434316301187
"19-09-2016",0.020345438,0.011528137,0.0103861819144458
"20-09-2016",0.019632353,0.011391561,0.0102937143191148
"21-09-2016",0.018633856,0.010979284,0.0095423754685968
"22-09-2016",0.017711554,0.011775808,0.0089001741386516
"23-09-2016",0.017017628,0.011312963,0.00832971316707126
"26-09-2016",0.017118529,0.011199191,0.009068066168113
"27-09-2016",0.016312922,0.011390035,0.0100935438763961
"28-09-2016",0.01557693,0.012340436,0.00938115703030722
"29-09-2016",0.015040421,0.011816368,0.0087323146682651
"30-09-2016",0.015419304,0.011998857,0.00964400950259556
"03-10-2016",0.014918372,0.011494658,0.00897078428184665
"04-10-2016",0.014408765,0.011076912,0.00839964009602882
"05-10-2016",0.013870648,0.01084303,0.00919286935302981
"06-10-2016",0.013341279,0.010642744,0.00856305706817803
"07-10-2016",0.013098534,0.010281995,0.0079754449327708
"10-10-2016",0.012628426,0.009950208,0.00831591796148055
"11-10-2016",0.013483849,0.009718266,0.00778147288758061
"12-10-2016",0.012981047,0.010751823,0.00998690694981007
"13-10-2016",0.012884196,0.010485931,0.00925049602435371
"14-10-2016",0.012508397,0.010256866,0.00927683698003609
"17-10-2016",0.012255209,0.010216193,0.00861430930545437
"18-10-2016",0.011888508,0.010000045,0.00889516781687718
"19-10-2016",0.011527821,0.009981336,0.00831124005275852
"20-10-2016",0.011331515,0.009734619,0.00775230088336646
"21-10-2016",0.011024219,0.009630426,0.00743642431262605
"24-10-2016",0.010934075,0.016327828,0.00721365358393302
"25-10-2016",0.011035998,0.018094735,0.00678314186037804
"26-10-2016",0.010813499,0.017051929,0.00716334715362718
"27-10-2016",0.012801101,0.016190312,0.00713780432651493
"28-10-2016",0.012976628,0.015606415,0.00729787997936519
"31-10-2016",0.012695148,0.014927013,0.00746589850367634
"01-11-2016",0.012336216,0.014151531,0.00709598627970567
"02-11-2016",0.013510091,0.013498128,0.00809914586185956
"03-11-2016",0.01300828,0.013120505,0.00887767714667591
"04-11-2016",0.013104522,0.012659755,0.00923000865555447
"07-11-2016",0.013108253,0.012582621,0.00885187083073781
"08-11-2016",0.01321245,0.015053012,0.00836511911071083
"09-11-2016",0.01287882,0.01429936,0.00783185268121885
"10-11-2016",0.012484397,0.013705179,0.0073690902735778
"11-11-2016",0.015081179,0.015914015,0.00691137045338435
"14-11-2016",0.014493699,0.015080488,0.00693534447345924
"15-11-2016",0.016180206,0.015563003,0.00665595000431318
"16-11-2016",0.015775251,0.015893559,0.00630239040787033
"17-11-2016",0.01710351,0.01561641,0.00651680818680306
"18-11-2016",0.016299068,0.016207315,0.00615477708627423
"21-11-2016",0.015569202,0.01543815,0.00639729007856884
"22-11-2016",0.015884437,0.015040202,0.00605974070438752
"23-11-2016",0.015177673,0.014277286,0.00571142272826268
"25-11-2016",0.014625395,0.013981807,0.00539028035223365
