Date,SPY_Return,SPY_V,RollingVol21,RollingSkew21,Drawdown,VolOfVol,VIX,C_t,State,Regime,Prob_Recovery,Prob_StableBull,Prob_Correction,Prob_Panic,Prob_BullRecovery
18-09-2018,0.005411598,-0.424666668,0.003641141,0.230752414,-0.001955433,0.000413693,12.78999996,0.552886979,1,Stable Bull,2.36E-16,0.999971547,1.86E-08,3.21E-16,2.84E-05
19-09-2018,0.00106473,-0.494153262,0.003631419,0.274138511,-0.00089222,0.000422819,11.75,0.543234064,1,Stable Bull,2.21E-16,0.999994887,7.53E-09,7.41E-17,5.11E-06
20-09-2018,0.008071241,-0.562806664,0.003945506,0.303975041,0,0.000402459,11.80000019,0.571478353,1,Stable Bull,2.63E-17,0.999991442,3.17E-09,9.72E-18,8.56E-06
21-09-2018,-0.000914081,-0.616064958,0.00395336,0.31102016,-0.000913663,0.000380901,11.68000031,0.5735316,1,Stable Bull,1.56E-17,0.999995109,6.45E-09,2.18E-17,4.88E-06
24-09-2018,-0.003327197,-0.640483941,0.004039713,0.305237029,-0.004232296,0.000373607,12.19999981,0.540360468,1,Stable Bull,9.02E-18,0.999995883,2.61E-09,9.61E-19,4.11E-06
25-09-2018,-0.000928235,-0.523965027,0.003898132,0.490456975,-0.005156173,0.000360226,12.42000008,0.53774553,1,Stable Bull,2.72E-18,0.999997558,1.04E-09,7.04E-19,2.44E-06
26-09-2018,-0.002996893,-0.497835795,0.0036172,0.609572004,-0.008133151,0.000362694,12.89000034,0.543609427,1,Stable Bull,1.47E-18,0.999995835,1.27E-09,1.09E-18,4.16E-06
27-09-2018,0.002790226,-0.452767344,0.003660008,0.513605752,-0.005361753,0.000370487,12.40999985,0.544646309,1,Stable Bull,5.11E-19,0.999995822,1.06E-09,4.36E-19,4.18E-06
28-09-2018,0.000102926,-0.526089898,0.003474173,0.667632982,-0.005259374,0.000385628,12.11999989,0.509295712,1,Stable Bull,6.34E-19,0.999998526,2.16E-10,1.94E-19,1.47E-06
01-10-2018,0.003468486,-0.593702156,0.003412533,0.522082984,-0.00180314,0.000391953,12,0.549515011,1,Stable Bull,2.52E-18,0.999995191,7.64E-10,4.44E-18,4.81E-06
02-10-2018,-0.000582974,-0.65360277,0.003418939,0.54428148,-0.002384893,0.000395648,12.05000019,0.542817419,1,Stable Bull,1.26E-15,0.999977577,1.05E-09,1.52E-15,2.24E-05
03-10-2018,0.000548628,-0.694755393,0.00338348,0.47624971,-0.001837423,0.000395546,11.60999966,0.541421053,1,Stable Bull,1.45E-13,0.997685486,1.15E-08,1.28E-13,0.002314503
04-10-2018,-0.007846066,-0.741541474,0.003790999,0.017061818,-0.009638429,0.000372318,14.22000027,0.627657912,1,Stable Bull,3.27E-12,0.623612013,8.13E-06,1.51E-10,0.376379855
05-10-2018,-0.005613115,-0.365949757,0.003943342,-0.029624387,-0.01518187,0.000342222,14.81999969,0.652286864,4,Bull Recovery,1.96E-09,0.086229243,3.72E-05,3.96E-08,0.913733558
08-10-2018,0,-0.164367889,0.00391418,-0.095104239,-0.01518187,0.000303019,15.68999958,0.632810256,4,Bull Recovery,3.95E-09,0.000508724,0.000306578,7.47E-08,0.99918462
09-10-2018,-0.001460523,-0.208178509,0.0039157,0.017519566,-0.01661917,0.000255649,15.94999981,0.650393546,4,Bull Recovery,1.80E-18,2.87E-05,0.008491665,1.57E-16,0.991479645
10-10-2018,-0.032175011,-0.269004007,0.007994328,-2.712836666,-0.047755861,0.000955126,22.95999908,0.809714882,2,Correction,4.70E-36,1.61E-30,0.999999998,7.21E-20,1.56E-09
11-10-2018,-0.022272475,1.981701891,0.009160979,-2.031319864,-0.068730251,0.001485888,24.97999954,0.76509712,2,Correction,9.30E-30,2.46E-64,1,1.72E-22,5.35E-22
12-10-2018,0.013792309,2.743245138,0.009677249,-1.62634258,-0.055796906,0.001907299,21.30999947,0.799530372,2,Correction,9.18E-29,4.32E-72,1,1.35E-25,3.24E-26
15-10-2018,-0.005632573,2.304341437,0.00968643,-1.536927558,-0.061100249,0.002208606,21.29999924,0.809249089,2,Correction,6.10E-26,2.86E-64,1,2.13E-25,1.56E-23
16-10-2018,0.021630514,2.051555069,0.010999389,-0.863909452,-0.040570127,0.00257444,17.62000084,0.836319079,2,Correction,2.60E-24,3.20E-59,1,4.82E-24,8.26E-20
17-10-2018,0.000178096,1.720685095,0.010899039,-0.829420303,-0.040399241,0.002841714,17.39999962,0.837280614,2,Correction,5.21E-24,2.51E-39,1,9.75E-24,3.48E-18
18-10-2018,-0.014546204,1.409026708,0.011240345,-0.632732528,-0.054256758,0.003074046,20.05999947,0.856627429,2,Correction,3.64E-26,1.72E-54,1,3.90E-24,1.12E-17
19-10-2018,-0.000543086,1.810290878,0.010998589,-0.603085002,-0.054770238,0.003240844,19.88999939,0.851520709,2,Correction,1.02E-25,1.41E-68,1,2.97E-24,6.05E-20
22-10-2018,-0.00449869,1.602681025,0.010997591,-0.555975436,-0.059012983,0.003364674,19.63999939,0.858177638,2,Correction,2.86E-25,6.08E-78,1,1.31E-23,2.72E-19
23-10-2018,-0.005104006,1.397158795,0.011008252,-0.531167654,-0.06380355,0.003454202,20.70999908,0.850360966,2,Correction,1.59E-28,2.12E-91,1,2.71E-23,6.55E-19
24-10-2018,-0.030766732,1.464154175,0.012553209,-0.56711068,-0.092168668,0.003602095,25.22999954,0.876540568,2,Correction,5.73E-30,2.04E-145,1,2.16E-22,9.38E-29
25-10-2018,0.017781424,2.501048077,0.013452549,-0.458999188,-0.075881761,0.003745944,24.21999931,0.873329702,2,Correction,2.43E-28,8.12E-163,1,3.88E-23,8.39E-33
26-10-2018,-0.017744049,2.090496386,0.013725977,-0.276209874,-0.092134737,0.003846568,24.15999985,0.876733324,2,Correction,1.25E-25,1.38E-164,1,2.63E-21,1.73E-32
29-10-2018,-0.005555701,2.283013733,0.013689751,-0.219687086,-0.09716458,0.003868423,24.70000076,0.86874675,2,Correction,3.55E-23,2.03E-206,1,2.98E-19,5.81E-36
30-10-2018,0.014709976,2.218918895,0.014230791,-0.19233059,-0.083785733,0.003854969,23.35000038,0.850978272,2,Correction,7.56E-21,1.30E-198,1,3.47E-17,2.22E-34
31-10-2018,0.010624027,1.847419523,0.014574513,-0.239741408,-0.073999957,0.003790156,21.22999954,0.862449758,2,Correction,8.27E-18,2.46E-159,1,1.32E-15,2.13E-28
01-11-2018,0.010585548,1.527263601,0.014876982,-0.281354337,-0.064145675,0.003659018,19.34000015,0.850408601,2,Correction,1.62E-14,1.89E-131,1,1.28E-13,4.49E-24
02-11-2018,-0.005940447,1.236946004,0.014852181,-0.300214152,-0.069688588,0.003473608,19.51000023,0.746748033,2,Correction,3.16E-11,1.07E-123,1,1.52E-11,7.90E-22
05-11-2018,0.005501636,1.026506892,0.014951315,-0.393522753,-0.064556248,0.003210894,19.95999908,0.717611349,2,Correction,7.94E-09,1.19E-123,0.999999991,9.48E-10,1.73E-20
06-11-2018,0.006308321,0.786722267,0.01506592,-0.436069369,-0.058636517,0.002826669,19.90999985,0.720834187,2,Correction,5.37E-07,1.47E-104,0.99999944,2.38E-08,1.23E-17
07-11-2018,0.021182868,0.586677355,0.015904594,-0.417658014,-0.038483038,0.002310678,16.36000061,0.747742052,2,Correction,2.26E-05,4.89E-82,0.999976983,4.43E-07,1.81E-15
08-11-2018,-0.001816636,0.421232133,0.014227284,-0.361591019,-0.040228179,0.0021069,16.71999931,0.697277844,2,Correction,0.000779634,1.96E-48,0.99921986,5.05E-07,5.96E-10
09-11-2018,-0.009816364,0.251087813,0.013475683,-0.339890891,-0.049603557,0.001948603,17.36000061,0.728013606,2,Correction,0.011782892,1.69E-59,0.988214173,2.93E-06,7.06E-11
12-11-2018,-0.018861937,0.532374852,0.013801947,-0.161533113,-0.06736187,0.001809484,20.45000076,0.728409521,2,Correction,0.079706929,8.02E-88,0.920285957,7.11E-06,1.28E-14
13-11-2018,-0.001873067,1.306091711,0.013757538,-0.200621539,-0.069107129,0.001634499,20.02000046,0.724697562,2,Correction,0.21516216,1.37E-109,0.784837277,5.62E-07,2.31E-16
14-11-2018,-0.00685986,1.071623114,0.012850456,-0.18527972,-0.07547107,0.001552108,21.25,0.707044274,0,Recovery,0.426511631,8.67E-121,0.573487762,6.06E-07,3.40E-17
15-11-2018,0.010382387,1.204732963,0.013117735,-0.247597124,-0.06582225,0.001446156,19.97999954,0.72212736,0,Recovery,0.620637548,8.39E-120,0.379361669,7.83E-07,1.68E-17
16-11-2018,0.002597253,0.953983196,0.012779862,-0.405649592,-0.063392801,0.001362875,18.13999939,0.716114973,0,Recovery,0.795188288,1.29E-105,0.204810945,7.68E-07,1.98E-15
19-11-2018,-0.017059104,0.715982227,0.013283368,-0.278949921,-0.07923497,0.001232615,20.10000038,0.743926866,0,Recovery,0.948200523,2.64E-131,0.05179828,1.20E-06,2.13E-19
20-11-2018,-0.018679623,1.13151189,0.013806982,-0.200350585,-0.096274868,0.001069093,22.47999954,0.7668207,0,Recovery,0.99065081,1.51E-189,0.009349062,1.28E-07,2.25E-26
21-11-2018,0.003401742,1.844769058,0.013833765,-0.285675884,-0.093195394,0.000855453,20.79999924,0.78334204,0,Recovery,0.997487599,2.38E-220,0.002512392,8.79E-09,1.01E-28
23-11-2018,-0.006701233,1.49868591,0.012188738,-0.003619916,-0.099251787,0.000888142,21.52000046,0.775595624,0,Recovery,0.999536647,6.01E-222,0.000463351,2.43E-09,1.86E-29
26-11-2018,0.016015615,1.478603712,0.012062674,-0.028473137,-0.08470961,0.000972934,18.89999962,0.775947931,0,Recovery,0.9998966,6.93E-217,0.000103394,6.12E-09,1.33E-29
27-11-2018,0.003358831,1.19384864,0.011412006,-0.125049814,-0.081630136,0.00111021,19.02000046,0.791688293,0,Recovery,0.99995149,1.76E-171,4.85E-05,6.07E-09,4.03E-23
28-11-2018,0.022764348,0.928611679,0.012293915,-0.130024468,-0.060484272,0.001154866,18.48999977,0.827969771,0,Recovery,0.999961844,3.09E-135,3.80E-05,1.50E-07,4.39E-21
29-11-2018,-0.002187541,0.718005469,0.011961816,0.000940087,-0.062537255,0.001206082,18.79000092,0.84325327,0,Recovery,0.999966043,1.05E-94,3.39E-05,4.53E-08,3.39E-14
30-11-2018,0.006076898,0.538050822,0.011820964,0.034267296,-0.056823045,0.001241177,18.06999969,0.83481783,0,Recovery,0.999969817,3.34E-93,3.01E-05,5.76E-08,2.40E-14
03-12-2018,0.013154351,0.346468051,0.011939171,0.0299356,-0.044334203,0.001237153,16.44000053,0.856361262,0,Recovery,0.999971685,7.55E-74,2.81E-05,2.49E-07,2.21E-12
04-12-2018,-0.032938915,0.184500264,0.013999488,-0.421893918,-0.075300008,0.001197153,20.73999977,0.905070868,0,Recovery,0.999969968,1.30E-106,2.62E-05,3.87E-06,9.83E-19
06-12-2018,-0.001518419,1.53455779,0.013938004,-0.357465806,-0.076703024,0.001145011,21.19000053,0.929000076,0,Recovery,0.999978313,5.65E-137,2.16E-05,4.61E-08,9.31E-20
07-12-2018,-0.023510122,1.508955919,0.014694954,-0.205971514,-0.098156671,0.001117565,23.22999954,0.932868723,0,Recovery,0.999987915,6.88E-185,1.20E-05,6.07E-08,1.28E-26
10-12-2018,0.001895141,2.002917039,0.013742658,-0.292152049,-0.096445931,0.000941436,22.63999939,0.916023619,0,Recovery,0.999993751,5.40E-223,6.24E-06,8.02E-09,8.31E-30
11-12-2018,0.000227043,1.713388977,0.013758392,-0.312287525,-0.096240761,0.000918512,21.76000023,0.91594911,0,Recovery,0.999998389,3.48E-228,1.60E-06,6.80E-09,1.75E-30
12-12-2018,0.005023059,1.370754392,0.013764511,-0.453592966,-0.091689705,0.000926977,21.45999908,0.916667806,0,Recovery,0.999999793,1.48E-226,1.96E-07,1.06E-08,1.01E-31
13-12-2018,-0.000339168,1.076965179,0.013223351,-0.613531937,-0.091997723,0.000913133,20.64999962,0.906764452,0,Recovery,0.999999975,1.84E-223,1.27E-08,1.20E-08,4.88E-32
14-12-2018,-0.018637166,0.926183255,0.013756547,-0.469324073,-0.108763593,0.000913095,21.62999916,0.911965091,0,Recovery,0.999999992,5.01E-273,1.85E-10,7.78E-09,4.09E-39
17-12-2018,-0.019813804,1.298714159,0.014263032,-0.384700211,-0.126248582,0.000948349,24.52000046,0.896092177,0,Recovery,0.999999998,0,8.69E-13,1.69E-09,1.75E-49
18-12-2018,-0.001097005,2.07430564,0.013953599,-0.332422956,-0.127206566,0.000965381,25.57999992,0.887368483,0,Recovery,0.999999999,0,1.69E-14,5.54E-10,1.02E-53
19-12-2018,-0.015088922,1.678549612,0.014116671,-0.171346985,-0.14027722,0.000982595,25.57999992,0.877395839,0,Recovery,1,0,2.21E-17,1.61E-10,4.66E-62
20-12-2018,-0.016411899,2.030223858,0.014087593,-0.173434326,-0.154271751,0.001000321,28.37999916,0.874758089,0,Recovery,1,0,5.43E-20,1.56E-10,2.62E-72
21-12-2018,-0.020702529,2.238231227,0.014199119,-0.175139469,-0.171600471,0.001014454,30.11000061,0.879954101,0,Recovery,1,0,6.46E-23,6.02E-11,1.48E-84
24-12-2018,-0.026778163,2.686588098,0.01490684,-0.040019147,-0.193489112,0.001068973,36.06999969,0.87926607,0,Recovery,0.999999945,0,3.23E-23,5.54E-08,5.42E-103
26-12-2018,0.049289803,3,0.019110976,0.761909685,-0.152740349,0.001621542,30.40999985,0.924511434,0,Recovery,0.999998607,0,1.73E-25,1.39E-06,2.34E-121
27-12-2018,0.007648171,2.695932883,0.018780926,0.82466268,-0.146235519,0.001923766,29.95999908,0.920625882,0,Recovery,0.999999986,0,1.45E-24,1.41E-08,6.85E-77
28-12-2018,-0.001290812,2.219535342,0.018725657,0.866082578,-0.147336858,0.002089215,28.34000015,0.919280156,0,Recovery,0.999999998,0,7.37E-26,2.22E-09,3.24E-79
31-12-2018,0.008720491,1.896352089,0.017975195,0.949348835,-0.139868701,0.002177644,25.42000008,0.91093689,0,Recovery,0.999999999,0,7.32E-28,7.96E-10,1.10E-82
02-01-2019,0.001040061,1.528220538,0.018007067,0.919271288,-0.138973647,0.002209997,23.21999931,0.910590438,0,Recovery,0.999999999,0,1.56E-28,7.42E-10,3.19E-82
03-01-2019,-0.024152059,1.204755936,0.018361793,1.032707125,-0.159520089,0.002216216,25.45000076,0.870903835,0,Recovery,0.999999999,0,1.35E-29,1.00E-09,3.56E-93
04-01-2019,0.032946906,2.020140903,0.019816939,1.00636445,-0.131367655,0.00230088,21.37999916,0.886804041,0,Recovery,0.99999992,0,2.41E-28,7.97E-08,8.40E-95
07-01-2019,0.007853562,1.665512006,0.018871486,1.036735448,-0.124518939,0.002377867,21.39999962,0.880913165,0,Recovery,0.999999971,0,5.54E-27,2.86E-08,8.59E-69
08-01-2019,0.009351601,1.325849933,0.019050989,0.936815436,-0.116293388,0.002437393,20.46999931,0.883157355,0,Recovery,0.99999993,0,2.28E-27,7.05E-08,2.98E-66
09-01-2019,0.00466245,1.032895298,0.018449404,0.890256851,-0.11216353,0.002470073,19.97999954,0.879172804,0,Recovery,0.99999993,0,1.85E-27,7.02E-08,5.16E-62
10-01-2019,0.003521353,0.763940425,0.018464448,0.875672333,-0.109031633,0.002446709,19.5,0.884954485,0,Recovery,0.999999902,0,1.03E-27,9.77E-08,1.22E-61
11-01-2019,0.000386421,0.530714985,0.018464867,0.874352918,-0.108687278,0.002402089,18.19000053,0.886899339,0,Recovery,0.99999968,0,1.27E-27,3.20E-07,5.10E-63
14-01-2019,-0.006119878,0.417839945,0.018453481,0.961567545,-0.114125346,0.002334171,19.06999969,0.88671437,0,Recovery,0.999999882,0,5.43E-28,1.18E-07,2.23E-66
15-01-2019,0.011396034,0.347306718,0.018657128,0.854046319,-0.103972145,0.002202934,18.60000038,0.889170678,0,Recovery,0.999999902,0,9.38E-29,9.80E-08,7.77E-70
16-01-2019,0.002416757,0.159813121,0.018201341,0.800154498,-0.101804044,0.002068458,19.04000092,0.883920195,0,Recovery,0.999999946,0,1.53E-28,5.39E-08,7.71E-63
17-01-2019,0.00755797,-0.012409001,0.017655535,0.729312558,-0.094989787,0.001941682,18.05999947,0.895849244,0,Recovery,0.999999944,0,1.23E-28,5.61E-08,5.00E-61
18-01-2019,0.013222395,-0.165772561,0.017818931,0.60587722,-0.082943923,0.001759508,17.79999924,0.900145436,0,Recovery,0.999999777,6.62E-308,3.41E-28,2.23E-07,1.29E-55
22-01-2019,-0.013602771,-0.29474301,0.017748998,0.612213211,-0.095333967,0.001553808,20.79999924,0.908789567,0,Recovery,0.999999893,5.98E-288,1.50E-27,1.07E-07,8.40E-52
23-01-2019,0.002090381,0.042917265,0.0172184,0.580227049,-0.093440892,0.001299558,19.52000046,0.905535974,0,Recovery,0.999999981,4.49614944e-315,4.45E-28,1.87E-08,2.08E-53
24-01-2019,0.000531233,-0.066369345,0.016338942,0.650890989,-0.092959171,0.001041151,18.88999939,0.897630357,0,Recovery,0.999999991,0.00E+00,2.51E-28,9.23E-09,1.20E-52
25-01-2019,0.008426078,-0.22300988,0.014714046,1.024139607,-0.085284084,0.001071554,17.42000008,0.899888503,0,Recovery,0.999999995,3.50E-288,1.15E-28,5.16E-09,1.98E-50
28-01-2019,-0.007629564,-0.35998129,0.011151191,0.023518212,-0.092236412,0.001841299,18.87000084,0.868348171,0,Recovery,0.999999499,8.95E-258,3.79E-29,5.01E-07,1.00E-41
29-01-2019,-0.001327747,-0.247631464,0.011147595,0.134767293,-0.093440892,0.002320457,19.12999916,0.864416018,0,Recovery,0.999615572,6.26E-278,2.27E-28,0.000384428,6.80E-43
30-01-2019,0.015706556,-0.291499106,0.011444476,-0.018289424,-0.079089561,0.002634415,17.65999985,0.873398195,0,Recovery,0.921661399,2.16E-258,3.26E-27,0.078338601,9.83E-42
31-01-2019,0.008744152,-0.412657505,0.011444999,-0.018527301,-0.07100167,0.002892307,16.56999969,0.844978529,0,Recovery,0.574731189,2.63E-208,5.42E-25,0.425268811,1.96E-31
01-02-2019,0.000481899,-0.523769142,0.011452053,-0.011842519,-0.070553879,0.003095024,16.13999939,0.839186357,3,Panic,0.173384065,7.65E-195,4.29E-24,0.826615935,3.00E-28
04-02-2019,0.007010296,-0.572950886,0.009527953,0.770556277,-0.064015294,0.003403581,15.72999954,0.803710241,3,Panic,0.022444822,2.90E-179,3.62E-27,0.977555178,2.24E-26
05-02-2019,0.004183221,-0.6724149,0.007081919,-0.627767125,-0.060091662,0.003801582,15.56999969,0.766175282,3,Panic,5.19E-08,7.56E-169,2.91E-28,0.999999948,1.25E-26
06-02-2019,-0.001319332,-0.763815602,0.007099373,-0.462326174,-0.061330895,0.004118517,15.38000011,0.782016603,3,Panic,2.44E-12,5.21E-172,4.39E-29,1,3.28E-27
07-02-2019,-0.0095782,-0.826540503,0.007486276,-0.311016737,-0.070278735,0.00429628,16.37000084,0.780399772,3,Panic,1.34E-12,9.43E-194,7.66E-30,1,6.77E-31
08-02-2019,0.001220845,-0.444293731,0.007472323,-0.246929176,-0.069142996,0.004430185,15.72000027,0.777590181,3,Panic,1.42E-12,6.08E-212,3.55E-30,1,1.87E-31
11-02-2019,0.000554369,-0.559564693,0.007475196,-0.189387102,-0.068626816,0.00449575,15.97000027,0.781412955,3,Panic,5.59E-13,1.10E-211,8.31E-31,1,4.21E-32
12-02-2019,0.012777407,-0.666483282,0.007813559,-0.267583333,-0.056649928,0.004477695,15.43000031,0.773080932,3,Panic,1.28E-13,9.50E-194,4.64E-31,1,1.17E-31
13-02-2019,0.00324178,-0.747186539,0.007547604,-0.396836881,-0.053586832,0.004413088,15.64999962,0.764815933,3,Panic,1.16E-13,1.28E-163,1.75E-29,1,3.89E-25
14-02-2019,-0.002220939,-0.831275328,0.007386768,-0.243751639,-0.055686425,0.004273469,16.21999931,0.752709407,3,Panic,9.67E-13,7.72E-151,2.15E-29,1,8.86E-24
15-02-2019,0.010838641,-0.798765961,0.007607384,-0.317879159,-0.045395682,0.004086023,14.90999985,0.733128469,3,Panic,5.63E-12,7.05E-137,7.97E-29,1,1.07E-22
19-02-2019,0.001728735,-0.867932014,0.007534944,-0.226127542,-0.043743997,0.003874577,14.88000011,0.734822899,3,Panic,1.36E-10,1.53E-111,3.01E-27,1,2.36E-17
20-02-2019,0.002013373,-0.9397693,0.00713283,-0.204238675,-0.041816757,0.003582348,14.02000046,0.743885696,3,Panic,3.10E-06,1.86E-97,3.47E-23,0.999996905,4.23E-16
21-02-2019,-0.003561882,-1.007450183,0.006318401,0.221229157,-0.045223621,0.0032258,14.46000004,0.657841822,3,Panic,0.023074573,1.77E-88,5.14E-21,0.976925427,5.60E-14
22-02-2019,0.006180798,-0.937435564,0.006365838,0.131621831,-0.039304066,0.002790609,13.51000023,0.665074605,3,Panic,0.425607185,3.45E-78,2.02E-17,0.574392815,4.63E-14
25-02-2019,0.001360195,-0.997422593,0.006353872,0.114935383,-0.037996443,0.00230828,14.85000038,0.660564641,0,Recovery,0.921472365,1.57E-61,5.69E-16,0.078527635,5.17E-13
26-02-2019,-0.000715742,-1.056336368,0.006261744,0.287947054,-0.038684743,0.001897612,15.17000008,0.651585065,0,Recovery,0.998939584,2.92E-56,2.63E-14,0.001060416,1.09E-14
27-02-2019,-0.00042963,-1.075117836,0.005872063,0.416645885,-0.039097664,0.001841969,14.69999981,0.62510678,0,Recovery,0.999996504,8.69E-59,3.56E-16,3.50E-06,6.68E-17
28-02-2019,-0.001864499,-1.058073181,0.005891648,0.418354448,-0.040887596,0.001746322,14.77999973,0.615917065,0,Recovery,0.999999981,4.07E-63,4.58E-18,1.92E-08,4.46E-19
01-03-2019,0.006224658,-1.059769582,0.005161819,0.085427753,-0.03489883,0.001613316,13.56999969,0.475452848,0,Recovery,1,3.46E-60,2.66E-19,1.27E-10,1.26E-17
04-03-2019,-0.003644171,-1.105216776,0.005087723,0.260953679,-0.038409423,0.00140808,14.63000011,0.559043002,0,Recovery,0.999999998,3.57E-53,5.08E-18,1.72E-09,1.36E-16
05-03-2019,-0.001361146,-1.054539938,0.005124499,0.298311608,-0.039717398,0.001077275,14.73999977,0.585723142,0,Recovery,0.999999999,9.35E-56,7.23E-17,1.41E-09,5.49E-18
06-03-2019,-0.006075091,-0.97366464,0.005222518,0.43228491,-0.045533518,0.000940851,15.73999977,0.509483524,0,Recovery,1,8.29E-62,5.27E-18,6.03E-11,1.59E-17
07-03-2019,-0.008400669,-0.78165111,0.005542829,0.440446782,-0.05351809,0.000963819,16.59000015,0.543152078,0,Recovery,1,1.98E-76,1.51E-17,1.64E-10,4.35E-19
08-03-2019,-0.002001995,-0.454471659,0.005554986,0.453097109,-0.055411047,0.000979397,16.04999924,0.553555231,0,Recovery,1,2.07E-89,4.21E-19,1.12E-10,3.76E-19
11-03-2019,0.014397363,-0.427829047,0.005877804,0.727580077,-0.041713087,0.000959997,14.32999992,0.62866127,0,Recovery,0.999999996,8.08E-78,2.01E-19,4.00E-09,2.05E-18
12-03-2019,0.003763701,-0.5187086,0.005899194,0.659715172,-0.038099586,0.000933967,13.77000046,0.631511462,0,Recovery,0.999999996,7.03E-56,1.81E-18,3.56E-09,5.95E-14
13-03-2019,0.006597432,-0.616474349,0.005994202,0.511756153,-0.031732533,0.000898813,13.40999985,0.628070169,0,Recovery,0.999999996,1.97E-43,5.41E-14,3.81E-09,4.64E-13
14-03-2019,-0.000639825,-0.700177038,0.005462717,0.622435999,-0.032351856,0.00084074,13.5,0.600641545,0,Recovery,0.999999998,2.17E-35,1.81E-13,1.89E-09,5.15E-10
15-03-2019,0.004928376,-0.726083645,0.005506291,0.576128821,-0.027571151,0.000787703,12.88000011,0.625703489,0,Recovery,0.999999934,6.61E-30,3.56E-12,4.62E-09,6.17E-08
18-03-2019,0.003619267,-0.799425963,0.005467376,0.449547537,-0.024045294,0.000735075,13.10000038,0.631125383,0,Recovery,0.999990931,2.39E-22,6.43E-12,7.32E-09,9.06E-06
19-03-2019,0.000248028,-0.869074332,0.005041482,0.562604667,-0.023803201,0.00065737,13.56000042,0.681353902,0,Recovery,0.999785965,4.25E-17,7.18E-11,6.75E-08,0.000213968
20-03-2019,-0.003014477,-0.934446807,0.005115965,0.648108278,-0.026741493,0.000548793,13.90999985,0.670178521,0,Recovery,0.998487727,5.39E-17,3.07E-09,6.58E-07,0.001511612
21-03-2019,0.011230854,-0.806736171,0.005594744,0.58168788,-0.015749358,0.000444427,13.63000011,0.751983263,0,Recovery,0.968233034,9.88E-13,6.57E-07,0.000104867,0.031661443
22-03-2019,-0.019434047,-0.861219906,0.007140016,-0.628178855,-0.034692663,0.00053321,16.47999954,0.889217676,0,Recovery,0.805752249,1.16E-17,0.000453239,0.002035547,0.191758964
25-03-2019,-0.00075224,0.075955706,0.00702465,-0.542136321,-0.035418533,0.000591059,16.32999992,0.865459125,4,Bull Recovery,0.32145684,2.36E-24,0.000473546,0.000247066,0.677822548
26-03-2019,0.007426808,0.031089936,0.007197697,-0.575609668,-0.028228103,0.00066063,14.68000031,0.820702212,4,Bull Recovery,0.171922054,4.27E-21,0.000960752,7.49E-05,0.827042326
27-03-2019,-0.00524283,-0.107929474,0.007302369,-0.484881035,-0.033309605,0.000734714,15.14999962,0.800986674,4,Bull Recovery,0.088336499,9.26E-20,0.001170015,1.59E-05,0.910477616
28-03-2019,0.003783254,-0.070998517,0.007340089,-0.555801539,-0.029645443,0.000806866,14.43000031,0.796940266,4,Bull Recovery,0.043976262,3.81E-21,0.001592506,1.77E-05,0.954413505
29-03-2019,0.006285813,-0.208609408,0.00742567,-0.671381216,-0.023526765,0.000874278,13.71000004,0.797635247,4,Bull Recovery,0.008569564,4.02E-16,0.001421498,9.83E-06,0.989999109
01-04-2019,0.011789348,-0.323461516,0.007720338,-0.574616148,-0.011946655,0.000934226,13.39999962,0.786006906,4,Bull Recovery,0.000374392,2.42E-06,0.001202014,1.29E-06,0.99841988
02-04-2019,0.000489684,-0.424261541,0.007645145,-0.658545347,-0.011462703,0.000964836,13.35999966,0.781304412,4,Bull Recovery,2.40E-06,0.111448261,0.000637997,7.62E-08,0.88791127
03-04-2019,0.001572448,-0.526873983,0.007620542,-0.719079585,-0.009907057,0.000979351,13.73999977,0.779482135,4,Bull Recovery,2.79E-09,0.444290049,0.000486035,1.39E-08,0.555223899
04-04-2019,0.002649759,-0.622050644,0.007424756,-0.896007776,-0.00728007,0.000973975,13.57999992,0.77216034,1,Stable Bull,9.96E-13,0.89516559,0.000173272,4.14E-10,0.104661137
05-04-2019,0.004828922,-0.704992625,0.007062016,-1.154857008,-0.00247471,0.000961613,12.81999969,0.748250862,1,Stable Bull,8.48E-15,0.998162493,1.29E-05,1.08E-11,0.001824624
08-04-2019,0.00076169,-0.775812245,0.006999374,-1.231091053,-0.001714615,0.000942397,13.18000031,0.734952708,1,Stable Bull,3.39E-16,0.999980645,9.57E-07,1.53E-13,1.84E-05
09-04-2019,-0.005137984,-0.831560423,0.006646928,-1.370250657,-0.006830635,0.000929213,14.27999973,0.692237361,1,Stable Bull,1.92E-17,0.999990356,2.30E-06,2.42E-15,7.35E-06
10-04-2019,0.003405163,-0.704568024,0.006641828,-1.366175775,-0.003442967,0.000915174,13.30000019,0.688474475,1,Stable Bull,2.46E-17,0.999995499,8.86E-07,4.21E-16,3.62E-06
11-04-2019,-0.000277488,-0.779784436,0.006556497,-1.289503847,-0.003719461,0.000903583,13.02000046,0.687922721,1,Stable Bull,8.06E-18,0.999996869,5.00E-07,8.22E-17,2.63E-06
12-04-2019,0.006743315,-0.848120729,0.006641407,-1.374858817,0,0.000860853,12.01000023,0.684264115,1,Stable Bull,5.13E-18,0.999996755,1.09E-06,1.53E-16,2.15E-06
