"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
30.9624996185303,31.0149993896484,29.8050003051758,30.0174999237061,314380000,26.785436630249
30.4850006103516,30.9624996185303,30.3024997711182,30.8199996948242,245418000,27.5015201568604
31.2574996948242,31.4400005340576,31.0799999237061,31.4150009155273,165762000,28.0324592590332
31.5100002288818,31.5925006866455,31.2600002288818,31.4025001525879,127072400,28.0213088989258
31.4300003051758,31.7875003814697,31.3950004577637,31.7049999237061,134596800,28.2912425994873
31.9349994659424,32.1425018310547,31.8374996185303,32.127498626709,144889600,28.6682472229004
32.2700004577637,32.4049987792969,32.0774993896484,32.4049987792969,184658800,28.9158611297607
32.7425003051758,33.2425003051758,32.6749992370605,33.0175018310547,235600800,29.4624176025391
33.2125015258789,33.2299995422363,32.5800018310547,32.6875,307025600,29.1679458618164
30.4974994659424,31.375,30.4974994659424,31.3050003051758,461802400,27.9343013763428
31.5499992370605,31.7724990844727,31.2649993896484,31.2900009155273,203998000,27.9209232330322
31.3299999237061,31.4349994659424,30.9750003814697,31.125,168649200,27.7736854553223
30.7724990844727,30.9025001525879,30.5300006866455,30.6924991607666,177822000,27.3877544403076
30.8449993133545,30.9775009155273,30.6375007629395,30.8449993133545,134472400,27.5238304138184
30.7875003814697,30.875,30.5674991607666,30.7474994659424,148046800,27.4368286132812
30.5799999237061,30.6424999237061,30.4274997711182,30.5925006866455,134513200,27.2985229492188
30.6499996185303,30.6599998474121,30.2275009155273,30.3250007629395,171540000,27.0598316192627
30.375,30.6424999237061,29.3799991607666,29.6100006103516,279904000,26.4218082427979
29.3549995422363,29.4249992370605,28.3125,28.6599998474121,496554400,25.5740985870361
28.2374992370605,29.3600006103516,28.0249996185303,28.8500003814697,397250400,25.7436428070068
28.9925003051758,29.125,28.5300006866455,28.7824993133545,211612000,25.7996635437012
28.6450004577637,29.0625,28.625,28.8799991607666,154681600,25.887056350708
29.1324996948242,29.9974994659424,29.1324996948242,29.9300003051758,219806400,26.8282413482666
29.4524993896484,29.5450000762939,28.3325004577637,28.3724994659424,388331200,25.4321537017822
28.1324996948242,28.8549995422363,27.4074993133545,28.8099994659424,404870000,25.8243160247803
29.0100002288818,29.1000003814697,28.6350002288818,28.7875003814697,194143200,25.8041458129883
