Date,SPY_Return,SPY_V,RollingVol21,RollingSkew21,Drawdown,VolOfVol,VIX,C_t,State,State_0_Prob,State_1_Prob,State_2_Prob,Regime,P_t
2018-08-21,0.0023426671968227,-0.290903443254456,0.0049921029240438,-0.32789177058716,0.0,0.0004244645201916,12.8599996566772,0.451312895185811,1,6.596216164698752e-08,0.9999999340361705,1.6319129241460962e-26,Bull,1.6319129241460962e-26
2018-08-22,-0.0005935084869292,-0.375784351043535,0.004917662460307,-0.204915744726391,-0.0005933323956057,0.0003520476888461,12.25,0.442131640105826,1,3.667333829299867e-08,0.9999999633255363,5.3432966402796866e-27,Bull,5.3432966402796866e-27
2018-08-23,-0.0013290549697586,-0.444381246540987,0.0046035167091034,-0.183126514075639,-0.0019207165153753,0.0003537815400149,12.4099998474121,0.428940350933749,1,2.2568288617088274e-08,0.9999999774299797,1.7152133537402482e-27,Bull,1.7152133537402482e-27
2018-08-24,0.0059999153093865,-0.389611419080237,0.004722117121416,-0.330137200895276,0.0,0.0003460478272356,11.9899997711182,0.412784828995679,1,3.063118032690385e-08,0.9999999693682189,2.806149706147936e-28,Bull,2.806149706147936e-28
2018-08-27,0.0078647435960155,-0.457505502900696,0.004641864120679,-0.409208660881945,0.0,0.000344791355036,12.1599998474121,0.334898324366508,1,1.1096497766343093e-08,0.9999999889041646,6.551161807557156e-31,Bull,6.551161807557156e-31
2018-08-28,0.0004828075423182,-0.518586897399601,0.0043945254856551,-0.49747752429874,0.0,0.0003433799447835,12.5,0.269202921993656,1,1.6866996912487878e-09,0.9999999983119778,2.12057212369308e-33,Bull,2.12057212369308e-33
2018-08-29,0.0053666275003694,-0.583354314187839,0.0044122140179028,-0.496703817276818,0.0,0.0003319886364362,12.25,0.297861818234525,1,3.1316284271698695e-09,0.9999999968677002,2.9494720557898683e-32,Bull,2.9494720557898683e-32
2018-08-30,-0.0040568487659751,-0.637832330886531,0.0045320922789,-0.464737273841093,-0.0040486308716943,0.0003047393489739,13.5299997329712,0.423974173832075,1,3.150002636276849e-08,0.999999968498742,2.720246632767581e-29,Bull,2.720246632767581e-29
2018-08-31,3.46696669417668e-05,-0.533458417375847,0.0044547122513482,-0.3471946064147,-0.0040141009708696,0.0002795472587147,12.8599996566772,0.35189759689039,1,6.224301998563008e-09,0.9999999937754183,3.488370318242904e-30,Bull,3.488370318242904e-30
2018-09-04,-0.0017238964938286,-0.54795045475632,0.0044478851513366,-0.182519595376061,-0.0057295984751974,0.000263352334576,13.1599998474121,0.36253334942233,1,7.836883190122701e-09,0.9999999921637936,4.612209513140477e-30,Bull,4.612209513140477e-30
